Errors,Epochs,Denominator,Algorithm,Parameters,Clusters
0.11956600191722574,24,compression,LAIS,"(0.25, 1)",50
0.12594214070715676,24,compression,LAIS,"(0.25, 1)",200
0.11364829647868509,24,compression,LAIS,"(0.25, 1)",3
0.10630905795519015,24,compression,LAIS,"(0.25, 1)",21
0.28942768762712784,24,compression,LAIS,"(0.25, 1)",50
0.12147059976897259,24,compression,LAIS,"(0.25, 1)",200
0.29015748948929454,24,compression,LAIS,"(0.25, 1)",3
0.10203812948419269,24,compression,LAIS,"(0.25, 1)",21
0.18595350180212272,24,compression,LAIS,"(0.25, 1)",50
0.18547054476282102,24,compression,LAIS,"(0.25, 1)",200
0.10243649088281774,24,compression,LAIS,"(0.25, 1)",3
0.14599187891673243,24,compression,LAIS,"(0.25, 1)",21
0.132217738074212,24,compression,LAIS,"(0.25, 1)",50
0.20980999391353458,24,compression,LAIS,"(0.25, 1)",200
0.12500806903424028,24,compression,LAIS,"(0.25, 1)",3
0.22052584027683145,24,compression,LAIS,"(0.25, 1)",21
0.3568879035268916,24,compression,LAIS,"(0.25, 1)",50
0.21873590109012048,24,compression,LAIS,"(0.25, 1)",200
0.29358384762824247,24,compression,LAIS,"(0.25, 1)",3
0.22802277600822163,24,compression,LAIS,"(0.25, 1)",21
0.10428744749075565,24,compression,LAIS,"(0.25, 1)",50
0.19359030251975712,24,compression,LAIS,"(0.25, 1)",200
0.15180049235469537,24,compression,LAIS,"(0.25, 1)",3
0.13023038418494964,24,compression,LAIS,"(0.25, 1)",21
0.11213296353510564,24,compression,LAIS,"(0.25, 1)",50
0.22086629414305267,24,compression,LAIS,"(0.25, 1)",200
0.22137401385025823,24,compression,LAIS,"(0.25, 1)",3
0.23477365945230896,24,compression,LAIS,"(0.25, 1)",21
0.09600388966294057,24,compression,LAIS,"(0.25, 1)",50
0.07026568380633014,24,compression,LAIS,"(0.25, 1)",200
0.21139133702836005,24,compression,LAIS,"(0.25, 1)",3
0.072314903045036,24,compression,LAIS,"(0.25, 1)",21
0.1000341731664273,24,compression,LAIS,"(0.25, 1)",50
0.26381469650203976,24,compression,LAIS,"(0.25, 1)",200
0.1967312604048797,24,compression,LAIS,"(0.25, 1)",3
0.11734107258390014,24,compression,LAIS,"(0.25, 1)",21
0.10186503487197926,24,compression,LAIS,"(0.25, 1)",50
0.17253318605480084,24,compression,LAIS,"(0.25, 1)",200
0.1209227435016527,24,compression,LAIS,"(0.25, 1)",3
0.25831865698259043,24,compression,LAIS,"(0.25, 1)",21
0.1320014731915486,24,compression,LAIS,"(0.25, 1)",50
0.1878577322639753,24,compression,LAIS,"(0.25, 1)",200
0.2243570121584893,24,compression,LAIS,"(0.25, 1)",3
0.11725965285403714,24,compression,LAIS,"(0.25, 1)",21
0.11558880645888789,24,compression,LAIS,"(0.25, 1)",50
0.18890966223384026,24,compression,LAIS,"(0.25, 1)",200
0.47702009658863204,24,compression,LAIS,"(0.25, 1)",3
0.17234794243021073,24,compression,LAIS,"(0.25, 1)",21
0.19455821155605918,24,compression,LAIS,"(0.25, 1)",50
0.13481129570036887,24,compression,LAIS,"(0.25, 1)",200
0.2773382217026693,24,compression,LAIS,"(0.25, 1)",3
0.09134263675188854,24,compression,LAIS,"(0.25, 1)",21
0.10071507572761765,24,compression,LAIS,"(0.25, 1)",50
0.062232428559371125,24,compression,LAIS,"(0.25, 1)",200
0.19629688968589867,24,compression,LAIS,"(0.25, 1)",3
0.20452864024284795,24,compression,LAIS,"(0.25, 1)",21
0.2524056755871565,24,compression,LAIS,"(0.25, 1)",50
0.16154850421907724,24,compression,LAIS,"(0.25, 1)",200
0.2184995985045884,24,compression,LAIS,"(0.25, 1)",3
0.2210479426603657,24,compression,LAIS,"(0.25, 1)",21
0.15127074343034647,24,compression,LAIS,"(0.25, 1)",50
0.19510273785977367,24,compression,LAIS,"(0.25, 1)",200
0.1656180087833949,24,compression,LAIS,"(0.25, 1)",3
0.19619888081930145,24,compression,LAIS,"(0.25, 1)",21
0.15759227735465364,24,compression,LAIS,"(0.25, 1)",50
0.16670068639650434,24,compression,LAIS,"(0.25, 1)",200
0.2839308668545867,24,compression,LAIS,"(0.25, 1)",3
0.16901299804927986,24,compression,LAIS,"(0.25, 1)",21
0.16028035819452285,24,compression,LAIS,"(0.25, 1)",50
0.27965584637253776,24,compression,LAIS,"(0.25, 1)",200
0.3174571539048076,24,compression,LAIS,"(0.25, 1)",3
0.12406361057197382,24,compression,LAIS,"(0.25, 1)",21
0.12334055942041999,24,compression,LAIS,"(0.25, 1)",50
0.3442944750436422,24,compression,LAIS,"(0.25, 1)",200
0.2095634027442861,24,compression,LAIS,"(0.25, 1)",3
0.1660640266471809,24,compression,LAIS,"(0.25, 1)",21
0.18332776426447728,24,compression,LAIS,"(0.25, 1)",50
0.14600908710577115,24,compression,LAIS,"(0.25, 1)",200
0.19859932510579242,24,compression,LAIS,"(0.25, 1)",3
0.0966901550670702,24,compression,LAIS,"(0.25, 1)",21
0.0640441850987711,24,compression,LAIS,"(0.25, 1)",50
0.06205284103114195,24,compression,LAIS,"(0.25, 1)",200
0.3298264739567208,24,compression,LAIS,"(0.25, 1)",3
0.2734843458712307,24,compression,LAIS,"(0.25, 1)",21
0.10181154648087047,24,compression,LAIS,"(0.25, 1)",50
0.1425620531927648,24,compression,LAIS,"(0.25, 1)",200
0.085191549778286,24,compression,LAIS,"(0.25, 1)",3
0.16670579522672085,24,compression,LAIS,"(0.25, 1)",21
0.12282704888566276,24,compression,LAIS,"(0.25, 1)",50
0.15544116379829243,24,compression,LAIS,"(0.25, 1)",200
0.22894995184333178,24,compression,LAIS,"(0.25, 1)",3
0.10688856645292455,24,compression,LAIS,"(0.25, 1)",21
0.08557278945358449,24,compression,LAIS,"(0.25, 1)",50
0.17237751094709247,24,compression,LAIS,"(0.25, 1)",200
0.12417552900355493,24,compression,LAIS,"(0.25, 1)",3
0.21571661336953984,24,compression,LAIS,"(0.25, 1)",21
0.05971186337154759,24,compression,LAIS,"(0.25, 1)",50
0.15768677838029227,24,compression,LAIS,"(0.25, 1)",200
0.11278920987172869,24,compression,LAIS,"(0.25, 1)",3
0.16410716875959513,24,compression,LAIS,"(0.25, 1)",21
0.17796494680897296,24,compression,LAIS,"(0.25, 1)",50
0.1802605956574667,24,compression,LAIS,"(0.25, 1)",200
0.1001766746679272,24,compression,LAIS,"(0.25, 1)",3
0.1478664240030349,24,compression,LAIS,"(0.25, 1)",21
0.12564784911087234,24,compression,LAIS,"(0.25, 1)",50
0.1126454493128545,24,compression,LAIS,"(0.25, 1)",200
0.24935103756319427,24,compression,LAIS,"(0.25, 1)",3
0.18174383892679416,24,compression,LAIS,"(0.25, 1)",21
0.2536116497816566,24,compression,LAIS,"(0.25, 1)",50
0.16864719690100832,24,compression,LAIS,"(0.25, 1)",200
0.32862122299438273,24,compression,LAIS,"(0.25, 1)",3
0.13046644474296412,24,compression,LAIS,"(0.25, 1)",21
0.1628114191129157,24,compression,LAIS,"(0.25, 1)",50
0.1108311977455064,24,compression,LAIS,"(0.25, 1)",200
0.2162425904816539,24,compression,LAIS,"(0.25, 1)",3
0.21474022542345575,24,compression,LAIS,"(0.25, 1)",21
0.11693130511336305,24,compression,LAIS,"(0.25, 1)",50
0.28222560053650547,24,compression,LAIS,"(0.25, 1)",200
0.23924989865517202,24,compression,LAIS,"(0.25, 1)",3
0.23942300657595306,24,compression,LAIS,"(0.25, 1)",21
0.11717994393561608,24,compression,LAIS,"(0.25, 1)",50
0.1781524264588704,24,compression,LAIS,"(0.25, 1)",200
0.14631759320926369,24,compression,LAIS,"(0.25, 1)",3
0.3127995779443482,24,compression,LAIS,"(0.25, 1)",21
0.11668779410894844,24,compression,LAIS,"(0.25, 1)",50
0.40589312810223277,24,compression,LAIS,"(0.25, 1)",200
0.3141556628628267,24,compression,LAIS,"(0.25, 1)",3
0.2478429168242806,24,compression,LAIS,"(0.25, 1)",21
0.08212810543110123,24,compression,LAIS,"(0.25, 1)",50
0.13693240334194984,24,compression,LAIS,"(0.25, 1)",200
0.08239049047799382,24,compression,LAIS,"(0.25, 1)",3
0.13091445834580004,24,compression,LAIS,"(0.25, 1)",21
0.2714513414036886,24,compression,LAIS,"(0.25, 1)",50
0.22473748088124026,24,compression,LAIS,"(0.25, 1)",200
0.06921681075895462,24,compression,LAIS,"(0.25, 1)",3
0.09577919497975496,24,compression,LAIS,"(0.25, 1)",21
0.2640202348842412,24,compression,LAIS,"(0.25, 1)",50
0.16464436974317725,24,compression,LAIS,"(0.25, 1)",200
0.20588551367658642,24,compression,LAIS,"(0.25, 1)",3
0.24734995364950868,24,compression,LAIS,"(0.25, 1)",21
0.07955043503098165,24,compression,LAIS,"(0.25, 1)",50
0.281323159763095,24,compression,LAIS,"(0.25, 1)",200
0.2143695077313143,24,compression,LAIS,"(0.25, 1)",3
0.24797143588801446,24,compression,LAIS,"(0.25, 1)",21
0.20235261080086908,24,compression,LAIS,"(0.25, 1)",50
0.14096523680871842,24,compression,LAIS,"(0.25, 1)",200
0.14981674675262285,24,compression,LAIS,"(0.25, 1)",3
0.21674930432876133,24,compression,LAIS,"(0.25, 1)",21
0.3135086365034754,24,compression,LAIS,"(0.25, 1)",50
0.0764059580677161,24,compression,LAIS,"(0.25, 1)",200
0.16020058667493595,24,compression,LAIS,"(0.25, 1)",3
0.23510864360682965,24,compression,LAIS,"(0.25, 1)",21
0.28199333614900735,24,compression,LAIS,"(0.25, 1)",50
0.1229215723770682,24,compression,LAIS,"(0.25, 1)",200
0.23087345548032512,24,compression,LAIS,"(0.25, 1)",3
0.3110849949046795,24,compression,LAIS,"(0.25, 1)",21
0.11649995053379733,24,compression,LAIS,"(0.25, 1)",50
0.20249779758559666,24,compression,LAIS,"(0.25, 1)",200
0.18462239481095793,24,compression,LAIS,"(0.25, 1)",3
0.2198777076660557,24,compression,LAIS,"(0.25, 1)",21
0.2068943043525399,24,compression,LAIS,"(0.25, 1)",50
0.16283460940777136,24,compression,LAIS,"(0.25, 1)",200
0.10035383840540382,24,compression,LAIS,"(0.25, 1)",3
0.11130479370422348,24,compression,LAIS,"(0.25, 1)",21
0.08400310774949556,24,compression,LAIS,"(0.25, 1)",50
0.19664244477718212,24,compression,LAIS,"(0.25, 1)",200
0.28916433982383377,24,compression,LAIS,"(0.25, 1)",3
0.31448443196845605,24,compression,LAIS,"(0.25, 1)",21
0.13889556494795544,24,compression,LAIS,"(0.25, 1)",50
0.33009962640334856,24,compression,LAIS,"(0.25, 1)",200
0.16129863556330198,24,compression,LAIS,"(0.25, 1)",3
0.1291651489256501,24,compression,LAIS,"(0.25, 1)",21
0.2782825309009323,24,compression,LAIS,"(0.25, 1)",50
0.2460360734395471,24,compression,LAIS,"(0.25, 1)",200
0.37508472479606525,24,compression,LAIS,"(0.25, 1)",3
0.12506861884696696,24,compression,LAIS,"(0.25, 1)",21
0.31254233243651575,24,compression,LAIS,"(0.25, 1)",50
0.20794280207645502,24,compression,LAIS,"(0.25, 1)",200
0.10775466356676393,24,compression,LAIS,"(0.25, 1)",3
0.10657935182665627,24,compression,LAIS,"(0.25, 1)",21
0.34423149386024865,24,compression,LAIS,"(0.25, 1)",50
0.09674224667300133,24,compression,LAIS,"(0.25, 1)",200
0.19371012242596003,24,compression,LAIS,"(0.25, 1)",3
0.1451343419106645,24,compression,LAIS,"(0.25, 1)",21
0.2873529145258686,24,compression,LAIS,"(0.25, 1)",50
0.3247850646396996,24,compression,LAIS,"(0.25, 1)",200
0.12925662382598885,24,compression,LAIS,"(0.25, 1)",3
0.2117108114795551,24,compression,LAIS,"(0.25, 1)",21
0.08384593740935009,24,compression,LAIS,"(0.25, 1)",50
0.14058448962286504,24,compression,LAIS,"(0.25, 1)",200
0.19607023491973835,24,compression,LAIS,"(0.25, 1)",3
0.17490938216660973,24,compression,LAIS,"(0.25, 1)",21
0.1525381568950937,24,compression,LAIS,"(0.25, 1)",50
0.1121573283942473,24,compression,LAIS,"(0.25, 1)",200
0.18114891193053062,24,compression,LAIS,"(0.25, 1)",3
0.09362900562932977,24,compression,LAIS,"(0.25, 1)",21
0.10263375938146369,24,compression,LAIS,"(0.25, 1)",50
0.18296596737015322,24,compression,LAIS,"(0.25, 1)",200
0.1634609930542636,24,compression,LAIS,"(0.25, 1)",3
0.1676821437639182,24,compression,LAIS,"(0.25, 1)",21
0.24397885673479164,24,compression,LAIS,"(0.25, 1)",50
0.10286402699494716,24,compression,LAIS,"(0.25, 1)",200
0.12100973747815291,24,compression,LAIS,"(0.25, 1)",3
0.2163910803033327,24,compression,LAIS,"(0.25, 1)",21
0.158986865395428,24,compression,LAIS,"(0.25, 1)",50
0.2826808011045072,24,compression,LAIS,"(0.25, 1)",200
0.08834444794534582,24,compression,LAIS,"(0.25, 1)",3
0.14499400163175644,24,compression,LAIS,"(0.25, 1)",21
0.3980254033476436,24,compression,LAIS,"(0.25, 1)",50
0.17413474557931838,24,compression,LAIS,"(0.25, 1)",200
0.17089787579072357,24,compression,LAIS,"(0.25, 1)",3
0.12566751876383747,24,compression,LAIS,"(0.25, 1)",21
0.04988023956530015,24,compression,LAIS,"(0.25, 1)",50
0.2604472101992474,24,compression,LAIS,"(0.25, 1)",200
0.13673205817932205,24,compression,LAIS,"(0.25, 1)",3
0.3036683744906178,24,compression,LAIS,"(0.25, 1)",21
0.08507932292165939,24,compression,LAIS,"(0.25, 1)",50
0.3270277107421412,24,compression,LAIS,"(0.25, 1)",200
0.1498866642704711,24,compression,LAIS,"(0.25, 1)",3
0.028449908349501386,24,compression,LAIS,"(0.25, 1)",21
0.11173856607600072,24,compression,LAIS,"(0.25, 1)",50
0.14963695603072724,24,compression,LAIS,"(0.25, 1)",200
0.1371305282042516,24,compression,LAIS,"(0.25, 1)",3
0.2957036260495801,24,compression,LAIS,"(0.25, 1)",21
0.10391458852127541,24,compression,LAIS,"(0.25, 1)",50
0.16286472609950925,24,compression,LAIS,"(0.25, 1)",200
0.3540671127827254,24,compression,LAIS,"(0.25, 1)",3
0.2605762869703023,24,compression,LAIS,"(0.25, 1)",21
0.14734055356713,24,compression,LAIS,"(0.25, 1)",50
0.10515797246578287,24,compression,LAIS,"(0.25, 1)",200
0.1640464511906606,24,compression,LAIS,"(0.25, 1)",3
0.18485269455250092,24,compression,LAIS,"(0.25, 1)",21
0.15333659483128473,24,compression,LAIS,"(0.25, 1)",50
0.17455696081239025,24,compression,LAIS,"(0.25, 1)",200
0.1634990694447231,24,compression,LAIS,"(0.25, 1)",3
0.24274846496195063,24,compression,LAIS,"(0.25, 1)",21
0.1953781239019853,24,compression,LAIS,"(0.25, 1)",50
0.16612357255908802,24,compression,LAIS,"(0.25, 1)",200
0.26200720483884443,24,compression,LAIS,"(0.25, 1)",3
0.12807421262052496,24,compression,LAIS,"(0.25, 1)",21
0.13365799343672907,24,compression,LAIS,"(0.25, 1)",50
0.06489957721139619,24,compression,LAIS,"(0.25, 1)",200
0.2695174320461754,24,compression,LAIS,"(0.25, 1)",3
0.17308417640495194,24,compression,LAIS,"(0.25, 1)",21
0.09522580256318554,24,compression,LAIS,"(0.25, 1)",50
0.37562745459315844,24,compression,LAIS,"(0.25, 1)",200
0.20952265184140217,24,compression,LAIS,"(0.25, 1)",3
0.0943465833789946,24,compression,LAIS,"(0.25, 1)",21
0.3169061969332734,24,compression,LAIS,"(0.25, 1)",50
0.1416978801227128,24,compression,LAIS,"(0.25, 1)",200
0.26187350995301906,24,compression,LAIS,"(0.25, 1)",3
0.20081219351400187,24,compression,LAIS,"(0.25, 1)",21
0.09125985471467626,24,compression,LAIS,"(0.25, 1)",50
0.07911533861116318,24,compression,LAIS,"(0.25, 1)",200
0.08812230713734523,24,compression,LAIS,"(0.25, 1)",3
0.1755710304615789,24,compression,LAIS,"(0.25, 1)",21
0.19973418820757502,24,compression,LAIS,"(0.25, 1)",50
0.17862046066345774,24,compression,LAIS,"(0.25, 1)",200
0.1721363785913855,24,compression,LAIS,"(0.25, 1)",3
0.2575805111505132,24,compression,LAIS,"(0.25, 1)",21
0.2074834223545877,24,compression,LAIS,"(0.25, 1)",50
0.0727628195631977,24,compression,LAIS,"(0.25, 1)",200
0.3482293050271415,24,compression,LAIS,"(0.25, 1)",3
0.18189196173608055,24,compression,LAIS,"(0.25, 1)",21
0.2584647563980256,24,compression,LAIS,"(0.25, 1)",50
0.15913266346175128,24,compression,LAIS,"(0.25, 1)",200
0.20086795696392107,24,compression,LAIS,"(0.25, 1)",3
0.09974557886479078,24,compression,LAIS,"(0.25, 1)",21
0.10988702369281733,24,compression,LAIS,"(0.25, 1)",50
0.2713868101869623,24,compression,LAIS,"(0.25, 1)",200
0.17704788642037977,24,compression,LAIS,"(0.25, 1)",3
0.08408711931197477,24,compression,LAIS,"(0.25, 1)",21
0.2678387769025937,24,compression,LAIS,"(0.25, 1)",50
0.2513505172872254,24,compression,LAIS,"(0.25, 1)",200
0.0996611152864844,24,compression,LAIS,"(0.25, 1)",3
0.19852281615646591,24,compression,LAIS,"(0.25, 1)",21
0.18321411571995702,24,compression,LAIS,"(0.25, 1)",50
0.07669715832508643,24,compression,LAIS,"(0.25, 1)",200
0.2571978532708709,24,compression,LAIS,"(0.25, 1)",3
0.15962335901609243,24,compression,LAIS,"(0.25, 1)",21
0.08557901631436811,24,compression,LAIS,"(0.25, 1)",50
0.20922961360100173,24,compression,LAIS,"(0.25, 1)",200
0.09283182367410303,24,compression,LAIS,"(0.25, 1)",3
0.3132624718420695,24,compression,LAIS,"(0.25, 1)",21
0.13813058116876287,24,compression,LAIS,"(0.25, 1)",50
0.11726672883461453,24,compression,LAIS,"(0.25, 1)",200
0.1840430000419119,24,compression,LAIS,"(0.25, 1)",3
0.16970499624337848,24,compression,LAIS,"(0.25, 1)",21
0.1701549200600122,24,compression,LAIS,"(0.25, 1)",50
0.20674208168810662,24,compression,LAIS,"(0.25, 1)",200
0.0802861995682668,24,compression,LAIS,"(0.25, 1)",3
0.19033795434899298,24,compression,LAIS,"(0.25, 1)",21
0.26168479602275163,24,compression,LAIS,"(0.25, 1)",50
0.17587035991162217,24,compression,LAIS,"(0.25, 1)",200
0.24463723136608895,24,compression,LAIS,"(0.25, 1)",3
0.1135645643109251,24,compression,LAIS,"(0.25, 1)",21
0.2367463741461609,24,compression,LAIS,"(0.25, 1)",50
0.24340277591699483,24,compression,LAIS,"(0.25, 1)",200
0.24376368568318801,24,compression,LAIS,"(0.25, 1)",3
0.11499364638117501,24,compression,LAIS,"(0.25, 1)",21
0.12930234684966443,24,compression,LAIS,"(0.25, 1)",50
0.17101556708377252,24,compression,LAIS,"(0.25, 1)",200
0.24037749350045773,24,compression,LAIS,"(0.25, 1)",3
0.3093522661912103,24,compression,LAIS,"(0.25, 1)",21
0.21591507612451935,24,compression,LAIS,"(0.25, 1)",50
0.22045319881784495,24,compression,LAIS,"(0.25, 1)",200
0.058590334009013166,24,compression,LAIS,"(0.25, 1)",3
0.11814671383964674,24,compression,LAIS,"(0.25, 1)",21
0.1176322681389341,24,compression,LAIS,"(0.25, 1)",50
0.10682580282710177,24,compression,LAIS,"(0.25, 1)",200
0.14788480447665892,24,compression,LAIS,"(0.25, 1)",3
0.10174004049776915,24,compression,LAIS,"(0.25, 1)",21
0.15530465712104577,24,compression,LAIS,"(0.25, 1)",50
0.12404775124844561,24,compression,LAIS,"(0.25, 1)",200
0.13877789460224993,24,compression,LAIS,"(0.25, 1)",3
0.07627139528522198,24,compression,LAIS,"(0.25, 1)",21
0.11972142863753163,24,compression,LAIS,"(0.25, 1)",50
0.10713452646780028,24,compression,LAIS,"(0.25, 1)",200
0.3951307687364598,24,compression,LAIS,"(0.25, 1)",3
0.32869261183235593,24,compression,LAIS,"(0.25, 1)",21
0.14208352368597157,24,compression,LAIS,"(0.25, 1)",50
0.20608955582988725,24,compression,LAIS,"(0.25, 1)",200
0.16906809810110907,24,compression,LAIS,"(0.25, 1)",3
0.13177056846645457,24,compression,LAIS,"(0.25, 1)",21
0.21588537242894174,24,compression,LAIS,"(0.25, 1)",50
0.12224385612606296,24,compression,LAIS,"(0.25, 1)",200
0.18460510072161823,24,compression,LAIS,"(0.25, 1)",3
0.09716209327112675,24,compression,LAIS,"(0.25, 1)",21
0.16242876531155373,24,compression,LAIS,"(0.25, 1)",50
0.2543122607977198,24,compression,LAIS,"(0.25, 1)",200
0.2460958805338378,24,compression,LAIS,"(0.25, 1)",3
0.15085818711468585,24,compression,LAIS,"(0.25, 1)",21
0.1266926901743563,24,compression,LAIS,"(0.25, 1)",50
0.15154790572778346,24,compression,LAIS,"(0.25, 1)",200
0.2954880555254781,24,compression,LAIS,"(0.25, 1)",3
0.09977786581295685,24,compression,LAIS,"(0.25, 1)",21
0.2840084632303781,24,compression,LAIS,"(0.25, 1)",50
0.1050285967853248,24,compression,LAIS,"(0.25, 1)",200
0.25570064798554026,24,compression,LAIS,"(0.25, 1)",3
0.2646759103946853,24,compression,LAIS,"(0.25, 1)",21
0.12250241411533414,24,compression,LAIS,"(0.25, 1)",50
0.13907817673130202,24,compression,LAIS,"(0.25, 1)",200
0.061414817873760665,24,compression,LAIS,"(0.25, 1)",3
0.21489430697838632,24,compression,LAIS,"(0.25, 1)",21
0.10089860405765312,24,compression,LAIS,"(0.25, 1)",50
0.2551119733367286,24,compression,LAIS,"(0.25, 1)",200
0.12732798080641725,24,compression,LAIS,"(0.25, 1)",3
