,Errors,Epochs,Denominator,Algorithm,Parameters
0,0.6167376167611094,800,-,HAM,"(0.25, 1)"
1,0.8780976224697341,800,-,HAM,"(0.5, 1)"
2,0.15045768506013454,800,-,HAM,"(1, 3)"
3,0.2788155449149369,800,-,HAM,"(1, 5)"
4,0.5936304549777665,400,spatial,LAIS,"(0.25, 1)"
5,1.0496238826429691,400,-,HAM,"(0.25, 1)"
6,0.4699908793890716,400,spatial,LAIS,"(0.5, 1)"
7,0.8034248254571346,400,-,HAM,"(0.5, 1)"
8,0.4262377985465157,400,spatial,LAIS,"(1, 3)"
9,0.19336997441375675,400,-,HAM,"(1, 3)"
10,1.3906134648238,400,spatial,LAIS,"(1, 5)"
11,1.2648159976438895,400,-,HAM,"(1, 5)"
12,0.6705663562827635,400,temporal,LAIS,"(0.25, 1)"
13,0.3973246736966029,400,temporal,LAIS,"(0.5, 1)"
14,0.12628252365748308,400,temporal,LAIS,"(1, 3)"
15,0.2654517325130105,400,temporal,LAIS,"(1, 5)"
16,0.06757410420922938,400,all,LAIS,"(0.25, 1)"
17,0.09585585120485528,400,all,LAIS,"(0.5, 1)"
18,0.1664772799584524,400,all,LAIS,"(1, 3)"
19,0.07080743475364855,400,all,LAIS,"(1, 5)"
20,0.42844509597222985,800,-,HAM,"(0.25, 1)"
21,1.92562048302232,800,-,HAM,"(0.5, 1)"
22,0.4563491135707761,800,-,HAM,"(1, 3)"
23,0.31723824809279005,800,-,HAM,"(1, 5)"
24,0.9085171850118388,400,spatial,LAIS,"(0.25, 1)"
25,0.3121445043637901,400,-,HAM,"(0.25, 1)"
26,0.6915726274038039,400,spatial,LAIS,"(0.5, 1)"
27,1.2701376511150522,400,-,HAM,"(0.5, 1)"
28,0.4898313964353299,400,spatial,LAIS,"(1, 3)"
29,0.33838643068841706,400,-,HAM,"(1, 3)"
30,0.8866353915809299,400,spatial,LAIS,"(1, 5)"
31,0.6365937945600051,400,-,HAM,"(1, 5)"
32,0.4060274464686873,400,temporal,LAIS,"(0.25, 1)"
33,0.3680614082936491,400,temporal,LAIS,"(0.5, 1)"
34,0.1684957273133414,400,temporal,LAIS,"(1, 3)"
35,0.08214069452032255,400,temporal,LAIS,"(1, 5)"
36,0.1410385596259344,400,all,LAIS,"(0.25, 1)"
37,0.23742738829365714,400,all,LAIS,"(0.5, 1)"
38,0.1431496225370532,400,all,LAIS,"(1, 3)"
39,0.1308776337392877,400,all,LAIS,"(1, 5)"
40,0.5327110202299128,800,-,HAM,"(0.25, 1)"
41,0.8558597317217608,800,-,HAM,"(0.5, 1)"
42,0.2139019934647396,800,-,HAM,"(1, 3)"
43,2.4549437679574355,800,-,HAM,"(1, 5)"
44,1.1219209287001333,400,spatial,LAIS,"(0.25, 1)"
45,0.33847463481283,400,-,HAM,"(0.25, 1)"
46,1.4383393254024837,400,spatial,LAIS,"(0.5, 1)"
47,2.0447888508256966,400,-,HAM,"(0.5, 1)"
48,0.7241642524762387,400,spatial,LAIS,"(1, 3)"
49,1.1349230828119492,400,-,HAM,"(1, 3)"
50,0.4820061457078042,400,spatial,LAIS,"(1, 5)"
51,0.1641233031062886,400,-,HAM,"(1, 5)"
52,0.5861590210605968,400,temporal,LAIS,"(0.25, 1)"
53,1.1478741397723926,400,temporal,LAIS,"(0.5, 1)"
54,0.06068393057030633,400,temporal,LAIS,"(1, 3)"
55,0.07102553919474633,400,temporal,LAIS,"(1, 5)"
56,0.10910059762247504,400,all,LAIS,"(0.25, 1)"
57,1.4457643961385267,400,all,LAIS,"(0.5, 1)"
58,0.09275354048629487,400,all,LAIS,"(1, 3)"
59,0.053364758762712815,400,all,LAIS,"(1, 5)"
60,1.0216065334627242,800,-,HAM,"(0.25, 1)"
61,0.5743098875751173,800,-,HAM,"(0.5, 1)"
62,0.3605219537044082,800,-,HAM,"(1, 3)"
63,0.12539651992648276,800,-,HAM,"(1, 5)"
64,1.4431261608310304,400,spatial,LAIS,"(0.25, 1)"
65,1.6859034100183272,400,-,HAM,"(0.25, 1)"
66,0.5912183802302948,400,spatial,LAIS,"(0.5, 1)"
67,0.9179255659906854,400,-,HAM,"(0.5, 1)"
68,2.060134199498905,400,spatial,LAIS,"(1, 3)"
69,0.17746030006517896,400,-,HAM,"(1, 3)"
70,0.8559147306080419,400,spatial,LAIS,"(1, 5)"
71,1.6586856895512632,400,-,HAM,"(1, 5)"
72,0.47485713080100606,400,temporal,LAIS,"(0.25, 1)"
73,1.2554226602439993,400,temporal,LAIS,"(0.5, 1)"
74,0.23261749596580975,400,temporal,LAIS,"(1, 3)"
75,0.12099774306135372,400,temporal,LAIS,"(1, 5)"
76,0.27030610564108903,400,all,LAIS,"(0.25, 1)"
77,0.4190407345114582,400,all,LAIS,"(0.5, 1)"
78,0.13005383940068466,400,all,LAIS,"(1, 3)"
79,0.06313416600733507,400,all,LAIS,"(1, 5)"
80,0.5433919162997928,800,-,HAM,"(0.25, 1)"
81,0.5497529212020402,800,-,HAM,"(0.5, 1)"
82,0.1907517518433588,800,-,HAM,"(1, 3)"
83,1.7446025154301896,800,-,HAM,"(1, 5)"
84,2.172186538727611,400,spatial,LAIS,"(0.25, 1)"
85,3.098089126900798,400,-,HAM,"(0.25, 1)"
86,1.1065341050850617,400,spatial,LAIS,"(0.5, 1)"
87,1.549319340220673,400,-,HAM,"(0.5, 1)"
88,0.6452278366283473,400,spatial,LAIS,"(1, 3)"
89,0.3137758497139599,400,-,HAM,"(1, 3)"
90,0.8345222097654548,400,spatial,LAIS,"(1, 5)"
91,0.500861129877958,400,-,HAM,"(1, 5)"
92,2.198046416294269,400,temporal,LAIS,"(0.25, 1)"
93,1.553797539785291,400,temporal,LAIS,"(0.5, 1)"
94,0.16184520700399255,400,temporal,LAIS,"(1, 3)"
95,0.9736452214481685,400,temporal,LAIS,"(1, 5)"
96,0.07736258325249942,400,all,LAIS,"(0.25, 1)"
97,0.6147666968609353,400,all,LAIS,"(0.5, 1)"
98,0.0938168912946411,400,all,LAIS,"(1, 3)"
99,0.09415599053877106,400,all,LAIS,"(1, 5)"
100,1.0939655681129394,800,-,HAM,"(0.25, 1)"
101,0.6649045863330091,800,-,HAM,"(0.5, 1)"
102,0.2940435558969368,800,-,HAM,"(1, 3)"
103,0.16749176936667592,800,-,HAM,"(1, 5)"
104,1.2468162087261114,400,spatial,LAIS,"(0.25, 1)"
105,2.2254957112000944,400,-,HAM,"(0.25, 1)"
106,0.7086565994478871,400,spatial,LAIS,"(0.5, 1)"
107,0.9531565674975816,400,-,HAM,"(0.5, 1)"
108,0.6224747639023399,400,spatial,LAIS,"(1, 3)"
109,0.26677534378276696,400,-,HAM,"(1, 3)"
110,0.5659390049831341,400,spatial,LAIS,"(1, 5)"
111,0.4322109406465245,400,-,HAM,"(1, 5)"
112,2.3491696448169472,400,temporal,LAIS,"(0.25, 1)"
113,2.9897131705783297,400,temporal,LAIS,"(0.5, 1)"
114,0.12749064952277206,400,temporal,LAIS,"(1, 3)"
115,0.1102147864540646,400,temporal,LAIS,"(1, 5)"
116,0.04540847061473667,400,all,LAIS,"(0.25, 1)"
117,0.057713257258213926,400,all,LAIS,"(0.5, 1)"
118,0.11116334611486467,400,all,LAIS,"(1, 3)"
119,0.15229048883052293,400,all,LAIS,"(1, 5)"
120,0.4788535392837122,800,-,HAM,"(0.25, 1)"
121,1.0508776116705525,800,-,HAM,"(0.5, 1)"
122,0.4178360103558939,800,-,HAM,"(1, 3)"
123,0.34652074979357794,800,-,HAM,"(1, 5)"
124,1.8239298460464417,400,spatial,LAIS,"(0.25, 1)"
125,2.0068306977291828,400,-,HAM,"(0.25, 1)"
126,0.8900063072232077,400,spatial,LAIS,"(0.5, 1)"
127,0.8598589310541549,400,-,HAM,"(0.5, 1)"
128,0.6047663511861538,400,spatial,LAIS,"(1, 3)"
129,0.3750070742799768,400,-,HAM,"(1, 3)"
130,0.6082470024011161,400,spatial,LAIS,"(1, 5)"
131,0.22447039182872167,400,-,HAM,"(1, 5)"
132,0.6266232758938839,400,temporal,LAIS,"(0.25, 1)"
133,0.6638697736677208,400,temporal,LAIS,"(0.5, 1)"
134,0.2325434120983463,400,temporal,LAIS,"(1, 3)"
135,0.17064988371014986,400,temporal,LAIS,"(1, 5)"
136,0.1198366711992687,400,all,LAIS,"(0.25, 1)"
137,0.1280985224209648,400,all,LAIS,"(0.5, 1)"
138,0.12484994541499406,400,all,LAIS,"(1, 3)"
139,0.11734889805911455,400,all,LAIS,"(1, 5)"
140,0.8921100953588972,800,-,HAM,"(0.25, 1)"
141,0.8820637994904207,800,-,HAM,"(0.5, 1)"
142,0.2334226356218393,800,-,HAM,"(1, 3)"
143,0.20013779894765707,800,-,HAM,"(1, 5)"
144,2.3142902949392115,400,spatial,LAIS,"(0.25, 1)"
145,3.131488206164878,400,-,HAM,"(0.25, 1)"
146,0.7142561695136305,400,spatial,LAIS,"(0.5, 1)"
147,1.3010490036858795,400,-,HAM,"(0.5, 1)"
148,1.2056310945891413,400,spatial,LAIS,"(1, 3)"
149,0.7226165967893696,400,-,HAM,"(1, 3)"
150,0.4798164646262582,400,spatial,LAIS,"(1, 5)"
151,0.9831559547781208,400,-,HAM,"(1, 5)"
152,0.6427666877546865,400,temporal,LAIS,"(0.25, 1)"
153,0.3062036778920222,400,temporal,LAIS,"(0.5, 1)"
154,0.12698774916780758,400,temporal,LAIS,"(1, 3)"
155,0.15655927315264395,400,temporal,LAIS,"(1, 5)"
156,0.16590648637673705,400,all,LAIS,"(0.25, 1)"
157,0.19395424739860187,400,all,LAIS,"(0.5, 1)"
158,0.08158630295575345,400,all,LAIS,"(1, 3)"
159,0.15643532623778372,400,all,LAIS,"(1, 5)"
160,1.3997811157152782,800,-,HAM,"(0.25, 1)"
161,0.4206415331549662,800,-,HAM,"(0.5, 1)"
162,0.2486539945108671,800,-,HAM,"(1, 3)"
163,1.1888925350452069,800,-,HAM,"(1, 5)"
164,0.9267443164926668,400,spatial,LAIS,"(0.25, 1)"
165,0.8132188462789814,400,-,HAM,"(0.25, 1)"
166,0.4206966334755416,400,spatial,LAIS,"(0.5, 1)"
167,0.4836408427465031,400,-,HAM,"(0.5, 1)"
