,Errors,Epochs,Denominator,Algorithm,Parameters
0,1.9958035456703889,60,-,HAM,"(0.25, 1)"
1,2.130194360622816,60,-,HAM,"(0.5, 1)"
2,0.5360645194077635,60,-,HAM,"(1, 3)"
3,4.778599506136379,60,-,HAM,"(1, 5)"
4,0.07033289032617476,30,spatial,LAIS,"(0.25, 1)"
5,0.1039412122947688,30,spatial,LAIS,"(0.5, 1)"
6,0.12205764763830335,30,spatial,LAIS,"(1, 3)"
7,0.15607216756401726,30,spatial,LAIS,"(1, 5)"
8,1.196945315428698,30,temporal,LAIS,"(0.25, 1)"
9,0.6349371406013394,30,temporal,LAIS,"(0.5, 1)"
10,0.3713887903304984,30,temporal,LAIS,"(1, 3)"
11,0.5127592095462485,30,temporal,LAIS,"(1, 5)"
12,0.10803000780679586,30,all,LAIS,"(0.25, 1)"
13,0.26409273376426146,30,all,LAIS,"(0.5, 1)"
14,0.1121139138790277,30,all,LAIS,"(1, 3)"
15,0.17231897149234676,30,all,LAIS,"(1, 5)"
16,2.3848696497495454,60,-,HAM,"(0.25, 1)"
17,2.211915292340678,60,-,HAM,"(0.5, 1)"
18,0.5063342377515353,60,-,HAM,"(1, 3)"
19,3.0897124027951195,60,-,HAM,"(1, 5)"
20,0.14885911546318856,30,spatial,LAIS,"(0.25, 1)"
21,0.20389240564778446,30,spatial,LAIS,"(0.5, 1)"
22,0.1542352937238321,30,spatial,LAIS,"(1, 3)"
23,0.14944126638516528,30,spatial,LAIS,"(1, 5)"
24,1.3791625383179231,30,temporal,LAIS,"(0.25, 1)"
25,1.1900381822243171,30,temporal,LAIS,"(0.5, 1)"
26,1.0280792054998564,30,temporal,LAIS,"(1, 3)"
27,1.8008430741134884,30,temporal,LAIS,"(1, 5)"
28,0.21433345550965271,30,all,LAIS,"(0.25, 1)"
29,0.10831379973046001,30,all,LAIS,"(0.5, 1)"
30,0.09942448311462213,30,all,LAIS,"(1, 3)"
31,0.1859797622046568,30,all,LAIS,"(1, 5)"
32,1.6680338950009863,60,-,HAM,"(0.25, 1)"
33,1.930557875653288,60,-,HAM,"(0.5, 1)"
34,0.5429118429982763,60,-,HAM,"(1, 3)"
35,3.6495085516107983,60,-,HAM,"(1, 5)"
36,0.1127827332916474,30,spatial,LAIS,"(0.25, 1)"
37,0.122911943672846,30,spatial,LAIS,"(0.5, 1)"
38,0.03285270026173417,30,spatial,LAIS,"(1, 3)"
39,0.2294154745268073,30,spatial,LAIS,"(1, 5)"
40,0.6132304720463996,30,temporal,LAIS,"(0.25, 1)"
41,0.8115365304586083,30,temporal,LAIS,"(0.5, 1)"
42,0.4858961644724123,30,temporal,LAIS,"(1, 3)"
43,0.6106544396225617,30,temporal,LAIS,"(1, 5)"
44,0.07457656417120381,30,all,LAIS,"(0.25, 1)"
45,0.1312986254604803,30,all,LAIS,"(0.5, 1)"
46,0.2241583689506106,30,all,LAIS,"(1, 3)"
47,0.07304623976879814,30,all,LAIS,"(1, 5)"
48,2.0419396667391783,60,-,HAM,"(0.25, 1)"
49,1.9934179593817019,60,-,HAM,"(0.5, 1)"
50,0.4871313591516001,60,-,HAM,"(1, 3)"
51,0.6837837059923129,60,-,HAM,"(1, 5)"
52,0.09993431257976727,30,spatial,LAIS,"(0.25, 1)"
53,0.08429848641172044,30,spatial,LAIS,"(0.5, 1)"
54,0.2203965273789028,30,spatial,LAIS,"(1, 3)"
55,0.3719309977707844,30,spatial,LAIS,"(1, 5)"
56,1.071732302829673,30,temporal,LAIS,"(0.25, 1)"
57,0.6939672514110302,30,temporal,LAIS,"(0.5, 1)"
58,0.3923513807673212,30,temporal,LAIS,"(1, 3)"
59,0.34606928996194564,30,temporal,LAIS,"(1, 5)"
60,0.027976473457664363,30,all,LAIS,"(0.25, 1)"
61,0.08436300317040066,30,all,LAIS,"(0.5, 1)"
62,0.09173077862546596,30,all,LAIS,"(1, 3)"
63,0.11752910634905896,30,all,LAIS,"(1, 5)"
64,2.0147820445815743,60,-,HAM,"(0.25, 1)"
65,2.0144953943109805,60,-,HAM,"(0.5, 1)"
66,0.4915909211770956,60,-,HAM,"(1, 3)"
67,4.979901722268795,60,-,HAM,"(1, 5)"
68,0.13986846343137824,30,spatial,LAIS,"(0.25, 1)"
69,0.2542050846451989,30,spatial,LAIS,"(0.5, 1)"
70,0.15352776045568434,30,spatial,LAIS,"(1, 3)"
71,0.07677267383987578,30,spatial,LAIS,"(1, 5)"
72,1.185927415105168,30,temporal,LAIS,"(0.25, 1)"
73,0.7421808610417304,30,temporal,LAIS,"(0.5, 1)"
74,0.5240203219560098,30,temporal,LAIS,"(1, 3)"
75,0.543759031201428,30,temporal,LAIS,"(1, 5)"
76,0.3081036862915577,30,all,LAIS,"(0.25, 1)"
77,0.1842161577081136,30,all,LAIS,"(0.5, 1)"
78,0.1088593990599608,30,all,LAIS,"(1, 3)"
79,0.06260778353101007,30,all,LAIS,"(1, 5)"
80,1.7931561841896175,60,-,HAM,"(0.25, 1)"
81,1.545698167954535,60,-,HAM,"(0.5, 1)"
82,0.3210888904245149,60,-,HAM,"(1, 3)"
83,3.5425061435792258,60,-,HAM,"(1, 5)"
84,0.1835153385404769,30,spatial,LAIS,"(0.25, 1)"
85,0.12244521029314508,30,spatial,LAIS,"(0.5, 1)"
86,0.09386998819112233,30,spatial,LAIS,"(1, 3)"
87,0.36732057010738056,30,spatial,LAIS,"(1, 5)"
88,2.2845826343382267,30,temporal,LAIS,"(0.25, 1)"
89,1.5454625851985828,30,temporal,LAIS,"(0.5, 1)"
90,0.33934003156546383,30,temporal,LAIS,"(1, 3)"
91,1.3832057235562083,30,temporal,LAIS,"(1, 5)"
92,0.08133996685596856,30,all,LAIS,"(0.25, 1)"
93,0.025029140848182998,30,all,LAIS,"(0.5, 1)"
94,0.1279752389873417,30,all,LAIS,"(1, 3)"
95,0.10161635050755907,30,all,LAIS,"(1, 5)"
96,2.1805758367813466,60,-,HAM,"(0.25, 1)"
97,2.39348553527752,60,-,HAM,"(0.5, 1)"
98,0.5631813343129458,60,-,HAM,"(1, 3)"
99,3.5464060224560106,60,-,HAM,"(1, 5)"
100,0.14117862971805478,30,spatial,LAIS,"(0.25, 1)"
101,0.07181377535962415,30,spatial,LAIS,"(0.5, 1)"
102,0.09625556042116948,30,spatial,LAIS,"(1, 3)"
103,0.09589767937519593,30,spatial,LAIS,"(1, 5)"
104,0.8739932450215449,30,temporal,LAIS,"(0.25, 1)"
105,0.5700307327900207,30,temporal,LAIS,"(0.5, 1)"
106,1.7192214566304702,30,temporal,LAIS,"(1, 3)"
107,0.3793852266605409,30,temporal,LAIS,"(1, 5)"
108,0.10327143333413463,30,all,LAIS,"(0.25, 1)"
109,0.5598787865437076,30,all,LAIS,"(0.5, 1)"
110,0.12882827719920825,30,all,LAIS,"(1, 3)"
111,0.12260140453483108,30,all,LAIS,"(1, 5)"
112,1.9506365004835624,60,-,HAM,"(0.25, 1)"
113,1.9348682382120912,60,-,HAM,"(0.5, 1)"
114,0.482001885357695,60,-,HAM,"(1, 3)"
115,5.105154720216071,60,-,HAM,"(1, 5)"
116,0.19585052825853505,30,spatial,LAIS,"(0.25, 1)"
117,0.06360984614243317,30,spatial,LAIS,"(0.5, 1)"
118,0.13494806895908776,30,spatial,LAIS,"(1, 3)"
119,0.1767728332063077,30,spatial,LAIS,"(1, 5)"
120,1.4894470648511913,30,temporal,LAIS,"(0.25, 1)"
121,1.7200657292056143,30,temporal,LAIS,"(0.5, 1)"
122,0.7208272142430235,30,temporal,LAIS,"(1, 3)"
123,0.4245810987387929,30,temporal,LAIS,"(1, 5)"
124,0.157797205091665,30,all,LAIS,"(0.25, 1)"
125,0.05435742455110977,30,all,LAIS,"(0.5, 1)"
126,0.15548111622758426,30,all,LAIS,"(1, 3)"
127,0.08680992457110487,30,all,LAIS,"(1, 5)"
128,2.3520724544610445,60,-,HAM,"(0.25, 1)"
129,1.3869422186941982,60,-,HAM,"(0.5, 1)"
130,0.4006603201180412,60,-,HAM,"(1, 3)"
131,2.254299019445936,60,-,HAM,"(1, 5)"
132,0.2931846738757005,30,spatial,LAIS,"(0.25, 1)"
133,0.21917336845069108,30,spatial,LAIS,"(0.5, 1)"
134,0.13522747747805175,30,spatial,LAIS,"(1, 3)"
135,0.11857646042552088,30,spatial,LAIS,"(1, 5)"
136,1.1882212878357752,30,temporal,LAIS,"(0.25, 1)"
137,1.1012852574681813,30,temporal,LAIS,"(0.5, 1)"
138,0.3541274080271237,30,temporal,LAIS,"(1, 3)"
139,0.4210691632690653,30,temporal,LAIS,"(1, 5)"
140,0.18884648837440648,30,all,LAIS,"(0.25, 1)"
