,Errors,Epochs,Denominator,Algorithm,Parameters
0,4.585162009586028,48,-,HAM,"(0.25, 1)"
1,2.065789455919655,48,-,HAM,"(0.5, 1)"
2,0.7942830795423317,48,-,HAM,"(1, 3)"
3,3.2913065992332715,48,-,HAM,"(1, 5)"
4,0.13315727395853272,24,spatial,LAIS,"(0.25, 1)"
5,3.1309034988056887,24,-,HAM,"(0.25, 1)"
6,0.04573015128142634,24,spatial,LAIS,"(0.5, 1)"
7,6.034516670474235,24,-,HAM,"(0.5, 1)"
8,0.06788400201483062,24,spatial,LAIS,"(1, 3)"
9,1.457051410045636,24,-,HAM,"(1, 3)"
10,0.3659995442918742,24,spatial,LAIS,"(1, 5)"
11,6.484943776491176,24,-,HAM,"(1, 5)"
12,0.7903912401442129,24,temporal,LAIS,"(0.25, 1)"
13,0.7814112011587547,24,temporal,LAIS,"(0.5, 1)"
14,1.1984799075893358,24,temporal,LAIS,"(1, 3)"
15,1.5119021122986507,24,temporal,LAIS,"(1, 5)"
16,0.34682608266727205,24,all,LAIS,"(0.25, 1)"
17,0.157286662528828,24,all,LAIS,"(0.5, 1)"
18,0.031752280009330745,24,all,LAIS,"(1, 3)"
19,0.20563974699001064,24,all,LAIS,"(1, 5)"
20,2.178832413236784,48,-,HAM,"(0.25, 1)"
21,3.1272394846283085,48,-,HAM,"(0.5, 1)"
22,0.6540336809157657,48,-,HAM,"(1, 3)"
23,1.0309333088171415,48,-,HAM,"(1, 5)"
24,0.1083002320939114,24,spatial,LAIS,"(0.25, 1)"
25,5.050027333389073,24,-,HAM,"(0.25, 1)"
26,0.08405089620238444,24,spatial,LAIS,"(0.5, 1)"
27,3.381751689925647,24,-,HAM,"(0.5, 1)"
28,0.1744458026359308,24,spatial,LAIS,"(1, 3)"
29,1.4071111366215354,24,-,HAM,"(1, 3)"
30,0.18153377985509145,24,spatial,LAIS,"(1, 5)"
31,2.7339484402260763,24,-,HAM,"(1, 5)"
32,0.5147298193099681,24,temporal,LAIS,"(0.25, 1)"
33,0.7216864478817586,24,temporal,LAIS,"(0.5, 1)"
34,0.6093033258853463,24,temporal,LAIS,"(1, 3)"
35,0.288549709780305,24,temporal,LAIS,"(1, 5)"
36,0.11080218395218253,24,all,LAIS,"(0.25, 1)"
37,0.1643889208143401,24,all,LAIS,"(0.5, 1)"
38,0.10905530216162852,24,all,LAIS,"(1, 3)"
39,0.09813183868062796,24,all,LAIS,"(1, 5)"
40,3.083529589776909,48,-,HAM,"(0.25, 1)"
41,2.08694788418022,48,-,HAM,"(0.5, 1)"
42,0.5247427250252732,48,-,HAM,"(1, 3)"
43,7.926226574763102,48,-,HAM,"(1, 5)"
44,0.13901885902417824,24,spatial,LAIS,"(0.25, 1)"
45,5.2408718117505435,24,-,HAM,"(0.25, 1)"
46,0.09094488487366437,24,spatial,LAIS,"(0.5, 1)"
47,4.439202079244262,24,-,HAM,"(0.5, 1)"
48,0.09470483880519352,24,spatial,LAIS,"(1, 3)"
49,1.3645576761715748,24,-,HAM,"(1, 3)"
50,0.20051841178448251,24,spatial,LAIS,"(1, 5)"
51,7.2584849414400265,24,-,HAM,"(1, 5)"
52,0.7825856369282954,24,temporal,LAIS,"(0.25, 1)"
53,0.6800715459417778,24,temporal,LAIS,"(0.5, 1)"
54,2.6156090860872157,24,temporal,LAIS,"(1, 3)"
55,1.7934584671850409,24,temporal,LAIS,"(1, 5)"
56,0.062329390222129535,24,all,LAIS,"(0.25, 1)"
57,0.12660600088621968,24,all,LAIS,"(0.5, 1)"
58,0.08771775943635253,24,all,LAIS,"(1, 3)"
59,0.08029355942967117,24,all,LAIS,"(1, 5)"
60,2.516703518347056,48,-,HAM,"(0.25, 1)"
61,2.621133297347421,48,-,HAM,"(0.5, 1)"
62,0.7222221106816641,48,-,HAM,"(1, 3)"
63,5.652684838054384,48,-,HAM,"(1, 5)"
64,0.11059832649814147,24,spatial,LAIS,"(0.25, 1)"
65,3.78216363525001,24,-,HAM,"(0.25, 1)"
66,0.07769560699082248,24,spatial,LAIS,"(0.5, 1)"
67,4.075945503445031,24,-,HAM,"(0.5, 1)"
68,0.13827676956992013,24,spatial,LAIS,"(1, 3)"
69,1.3365316502726359,24,-,HAM,"(1, 3)"
70,0.03826805638796815,24,spatial,LAIS,"(1, 5)"
71,7.805128759955535,24,-,HAM,"(1, 5)"
72,1.0624606405101615,24,temporal,LAIS,"(0.25, 1)"
73,0.6011998824069797,24,temporal,LAIS,"(0.5, 1)"
74,0.4603002450476386,24,temporal,LAIS,"(1, 3)"
75,0.7645555339590866,24,temporal,LAIS,"(1, 5)"
76,0.1792890582186327,24,all,LAIS,"(0.25, 1)"
77,0.07376182898764952,24,all,LAIS,"(0.5, 1)"
78,0.04032363387308835,24,all,LAIS,"(1, 3)"
79,0.20689564536282354,24,all,LAIS,"(1, 5)"
80,2.2032383853655766,48,-,HAM,"(0.25, 1)"
81,2.5850758753210363,48,-,HAM,"(0.5, 1)"
82,0.567373393244645,48,-,HAM,"(1, 3)"
83,4.052062610783284,48,-,HAM,"(1, 5)"
84,0.09661059850267537,24,spatial,LAIS,"(0.25, 1)"
85,4.874107653081035,24,-,HAM,"(0.25, 1)"
86,0.093797450926282,24,spatial,LAIS,"(0.5, 1)"
87,3.995477056903981,24,-,HAM,"(0.5, 1)"
88,0.0910174568274396,24,spatial,LAIS,"(1, 3)"
89,1.1821405277019261,24,-,HAM,"(1, 3)"
90,0.14286481135344267,24,spatial,LAIS,"(1, 5)"
91,6.9864760285437235,24,-,HAM,"(1, 5)"
92,0.4808737668367395,24,temporal,LAIS,"(0.25, 1)"
93,0.9005012863983352,24,temporal,LAIS,"(0.5, 1)"
94,0.6989571300470063,24,temporal,LAIS,"(1, 3)"
95,0.8068229630024893,24,temporal,LAIS,"(1, 5)"
96,0.04949158240874367,24,all,LAIS,"(0.25, 1)"
97,0.20041157099272,24,all,LAIS,"(0.5, 1)"
98,0.07691092539114427,24,all,LAIS,"(1, 3)"
99,0.18807691540208155,24,all,LAIS,"(1, 5)"
100,2.6750569330462577,48,-,HAM,"(0.25, 1)"
101,1.8686177590496171,48,-,HAM,"(0.5, 1)"
102,0.5694968218273155,48,-,HAM,"(1, 3)"
103,3.831780134706814,48,-,HAM,"(1, 5)"
104,0.10977346919189597,24,spatial,LAIS,"(0.25, 1)"
105,4.200720346706476,24,-,HAM,"(0.25, 1)"
106,0.044174495823785034,24,spatial,LAIS,"(0.5, 1)"
107,5.0027034613919,24,-,HAM,"(0.5, 1)"
108,0.32486918678657223,24,spatial,LAIS,"(1, 3)"
109,1.0363850189957522,24,-,HAM,"(1, 3)"
110,0.25731984289472426,24,spatial,LAIS,"(1, 5)"
111,10.773435046914573,24,-,HAM,"(1, 5)"
112,1.3047139877228726,24,temporal,LAIS,"(0.25, 1)"
113,0.8733502103151061,24,temporal,LAIS,"(0.5, 1)"
114,0.5006091063709681,24,temporal,LAIS,"(1, 3)"
115,1.766989699032742,24,temporal,LAIS,"(1, 5)"
116,0.1971684091604734,24,all,LAIS,"(0.25, 1)"
117,0.1303343265219806,24,all,LAIS,"(0.5, 1)"
118,0.11037883361603493,24,all,LAIS,"(1, 3)"
119,0.07593685298935146,24,all,LAIS,"(1, 5)"
120,2.302654491009453,48,-,HAM,"(0.25, 1)"
121,2.9795583949879045,48,-,HAM,"(0.5, 1)"
122,0.2855858296765873,48,-,HAM,"(1, 3)"
123,5.003555198207686,48,-,HAM,"(1, 5)"
124,0.13004132095736354,24,spatial,LAIS,"(0.25, 1)"
125,4.393276159245828,24,-,HAM,"(0.25, 1)"
126,0.2937645715940444,24,spatial,LAIS,"(0.5, 1)"
127,3.8010473108590497,24,-,HAM,"(0.5, 1)"
128,0.13409715927467009,24,spatial,LAIS,"(1, 3)"
129,1.6287363475019805,24,-,HAM,"(1, 3)"
130,0.2280954140782636,24,spatial,LAIS,"(1, 5)"
131,5.198789653769039,24,-,HAM,"(1, 5)"
132,1.1214897495630092,24,temporal,LAIS,"(0.25, 1)"
133,0.8621586437264781,24,temporal,LAIS,"(0.5, 1)"
134,0.5029536818125602,24,temporal,LAIS,"(1, 3)"
135,1.8931466445866447,24,temporal,LAIS,"(1, 5)"
136,0.1503201087521112,24,all,LAIS,"(0.25, 1)"
137,0.1997835131270516,24,all,LAIS,"(0.5, 1)"
138,0.05955010977684309,24,all,LAIS,"(1, 3)"
139,0.08979928828517196,24,all,LAIS,"(1, 5)"
140,2.672758769415624,48,-,HAM,"(0.25, 1)"
141,2.8305305399416407,48,-,HAM,"(0.5, 1)"
142,0.5537038444483784,48,-,HAM,"(1, 3)"
143,3.613574473392881,48,-,HAM,"(1, 5)"
144,0.07365463454406189,24,spatial,LAIS,"(0.25, 1)"
145,3.902001332701949,24,-,HAM,"(0.25, 1)"
146,0.10245215076208802,24,spatial,LAIS,"(0.5, 1)"
147,4.204596574265916,24,-,HAM,"(0.5, 1)"
148,0.1621804363740848,24,spatial,LAIS,"(1, 3)"
149,1.2516056578845742,24,-,HAM,"(1, 3)"
150,0.29630864907452104,24,spatial,LAIS,"(1, 5)"
151,3.3871029878542465,24,-,HAM,"(1, 5)"
152,2.091872555140685,24,temporal,LAIS,"(0.25, 1)"
153,1.3972425737958374,24,temporal,LAIS,"(0.5, 1)"
154,0.7268093785773843,24,temporal,LAIS,"(1, 3)"
155,0.2861168951063863,24,temporal,LAIS,"(1, 5)"
156,0.07369311569534087,24,all,LAIS,"(0.25, 1)"
157,0.14387284457055793,24,all,LAIS,"(0.5, 1)"
158,0.10854234465512087,24,all,LAIS,"(1, 3)"
159,0.18823297214889573,24,all,LAIS,"(1, 5)"
160,2.7407659678191423,48,-,HAM,"(0.25, 1)"
161,2.6292172435412513,48,-,HAM,"(0.5, 1)"
162,0.4792915522780938,48,-,HAM,"(1, 3)"
163,3.407520225974144,48,-,HAM,"(1, 5)"
164,0.16673912669002958,24,spatial,LAIS,"(0.25, 1)"
165,6.159040567620167,24,-,HAM,"(0.25, 1)"
166,0.2552181447069717,24,spatial,LAIS,"(0.5, 1)"
167,3.4906237927429564,24,-,HAM,"(0.5, 1)"
168,0.13102076990872952,24,spatial,LAIS,"(1, 3)"
169,0.778238602366914,24,-,HAM,"(1, 3)"
170,0.11195169863353033,24,spatial,LAIS,"(1, 5)"
171,3.489053023852521,24,-,HAM,"(1, 5)"
172,1.0922084193551158,24,temporal,LAIS,"(0.25, 1)"
173,1.129914211229745,24,temporal,LAIS,"(0.5, 1)"
174,0.8477907028255132,24,temporal,LAIS,"(1, 3)"
175,1.5212302374318498,24,temporal,LAIS,"(1, 5)"
176,0.17255837708893584,24,all,LAIS,"(0.25, 1)"
177,0.12825936916617767,24,all,LAIS,"(0.5, 1)"
178,0.11601659285779628,24,all,LAIS,"(1, 3)"
179,0.10222596383523146,24,all,LAIS,"(1, 5)"
180,3.819437728289474,48,-,HAM,"(0.25, 1)"
181,2.5694206847848577,48,-,HAM,"(0.5, 1)"
182,0.6487094966928771,48,-,HAM,"(1, 3)"
183,3.455735213576,48,-,HAM,"(1, 5)"
184,0.09392369459541447,24,spatial,LAIS,"(0.25, 1)"
185,3.779278766247154,24,-,HAM,"(0.25, 1)"
186,0.1945539677449077,24,spatial,LAIS,"(0.5, 1)"
187,3.5675042628938725,24,-,HAM,"(0.5, 1)"
188,0.11062849156737124,24,spatial,LAIS,"(1, 3)"
189,1.4265628261052976,24,-,HAM,"(1, 3)"
190,0.23798160618299904,24,spatial,LAIS,"(1, 5)"
191,3.508979188050428,24,-,HAM,"(1, 5)"
192,0.6983239634199279,24,temporal,LAIS,"(0.25, 1)"
193,3.4270796207282688,24,temporal,LAIS,"(0.5, 1)"
194,0.9444497675543331,24,temporal,LAIS,"(1, 3)"
195,0.5475981197545416,24,temporal,LAIS,"(1, 5)"
196,0.059819167958759675,24,all,LAIS,"(0.25, 1)"
197,0.2778561318659367,24,all,LAIS,"(0.5, 1)"
198,0.1556485301118217,24,all,LAIS,"(1, 3)"
199,0.08687785480283654,24,all,LAIS,"(1, 5)"
200,4.045057777391485,48,-,HAM,"(0.25, 1)"
201,2.854232143893323,48,-,HAM,"(0.5, 1)"
202,0.6257185118505262,48,-,HAM,"(1, 3)"
203,4.731059809423111,48,-,HAM,"(1, 5)"
204,0.10344076443349204,24,spatial,LAIS,"(0.25, 1)"
205,5.4034828460784405,24,-,HAM,"(0.25, 1)"
206,0.08618950335530418,24,spatial,LAIS,"(0.5, 1)"
207,5.012741936673394,24,-,HAM,"(0.5, 1)"
208,0.13786822628161724,24,spatial,LAIS,"(1, 3)"
209,0.9724173962969942,24,-,HAM,"(1, 3)"
