,Errors,Epochs,Denominator,Algorithm,Parameters
9272,0.7626418176958764,12,temporal,LAIS,"(0.25, 1)"
9273,0.9641813398454756,12,temporal,LAIS,"(0.5, 1)"
9274,2.00188089243741,12,temporal,LAIS,"(1, 3)"
9275,0.3628524349544905,12,temporal,LAIS,"(1, 5)"
9276,0.12881022362879202,12,all,LAIS,"(0.25, 1)"
9277,0.1419874823915949,12,all,LAIS,"(0.5, 1)"
9278,0.19214499313685535,12,all,LAIS,"(1, 3)"
9279,0.15764584996782624,12,all,LAIS,"(1, 5)"
9280,5.580537307557074,24,-,HAM,"(0.25, 1)"
9281,4.438444382207919,24,-,HAM,"(0.5, 1)"
9282,1.0876773066543004,24,-,HAM,"(1, 3)"
9283,6.034788578345925,24,-,HAM,"(1, 5)"
9284,0.1501045495486417,12,spatial,LAIS,"(0.25, 1)"
9285,6.874333608478144,12,-,HAM,"(0.25, 1)"
9286,0.226933190552542,12,spatial,LAIS,"(0.5, 1)"
9287,6.7158240924472805,12,-,HAM,"(0.5, 1)"
9288,0.2196657611561265,12,spatial,LAIS,"(1, 3)"
9289,2.430419236663108,12,-,HAM,"(1, 3)"
9290,0.1662127819302596,12,spatial,LAIS,"(1, 5)"
9291,7.214501858748232,12,-,HAM,"(1, 5)"
9292,0.7295965855953301,12,temporal,LAIS,"(0.25, 1)"
9293,0.25569759721184604,12,temporal,LAIS,"(0.5, 1)"
9294,0.4213729172626026,12,temporal,LAIS,"(1, 3)"
9295,0.4424520919039486,12,temporal,LAIS,"(1, 5)"
9296,0.15701196703597892,12,all,LAIS,"(0.25, 1)"
9297,0.15100136706515416,12,all,LAIS,"(0.5, 1)"
9298,0.10073810601004572,12,all,LAIS,"(1, 3)"
9299,0.21811978972891333,12,all,LAIS,"(1, 5)"
9300,4.285123794041362,24,-,HAM,"(0.25, 1)"
9301,4.74231500679781,24,-,HAM,"(0.5, 1)"
9302,1.3026444581559324,24,-,HAM,"(1, 3)"
9303,4.32235050915972,24,-,HAM,"(1, 5)"
9304,0.15288890744755604,12,spatial,LAIS,"(0.25, 1)"
9305,5.548489881813567,12,-,HAM,"(0.25, 1)"
9306,0.09515661652829807,12,spatial,LAIS,"(0.5, 1)"
9307,7.844201476063111,12,-,HAM,"(0.5, 1)"
9308,0.107412723255261,12,spatial,LAIS,"(1, 3)"
9309,2.350913260652457,12,-,HAM,"(1, 3)"
9310,0.1038317042644334,12,spatial,LAIS,"(1, 5)"
9311,5.906610149472974,12,-,HAM,"(1, 5)"
9312,1.4025590675349902,12,temporal,LAIS,"(0.25, 1)"
9313,0.5895676703133766,12,temporal,LAIS,"(0.5, 1)"
9314,0.6260813544527848,12,temporal,LAIS,"(1, 3)"
9315,0.5446010762524863,12,temporal,LAIS,"(1, 5)"
9316,0.08226782288437304,12,all,LAIS,"(0.25, 1)"
9317,0.3042813008536326,12,all,LAIS,"(0.5, 1)"
9318,0.13923684836533107,12,all,LAIS,"(1, 3)"
9319,0.1462753393937674,12,all,LAIS,"(1, 5)"
9320,3.543402259283704,24,-,HAM,"(0.25, 1)"
9321,3.3274653853365885,24,-,HAM,"(0.5, 1)"
9322,1.2638082762228042,24,-,HAM,"(1, 3)"
9323,6.000030495346373,24,-,HAM,"(1, 5)"
9324,0.1940334446745874,12,spatial,LAIS,"(0.25, 1)"
9325,6.1960965769754885,12,-,HAM,"(0.25, 1)"
9326,0.1014359878796763,12,spatial,LAIS,"(0.5, 1)"
9327,6.825657629365491,12,-,HAM,"(0.5, 1)"
9328,0.1014865665513728,12,spatial,LAIS,"(1, 3)"
9329,2.6123145988688052,12,-,HAM,"(1, 3)"
9330,0.1888707040395216,12,spatial,LAIS,"(1, 5)"
9331,4.228849850934363,12,-,HAM,"(1, 5)"
9332,0.7546823546433755,12,temporal,LAIS,"(0.25, 1)"
9333,1.238802758335083,12,temporal,LAIS,"(0.5, 1)"
9334,0.8775037502211401,12,temporal,LAIS,"(1, 3)"
9335,0.5669537450731292,12,temporal,LAIS,"(1, 5)"
9336,0.09595903117573767,12,all,LAIS,"(0.25, 1)"
9337,0.10043046850701036,12,all,LAIS,"(0.5, 1)"
9338,0.12018174096966573,12,all,LAIS,"(1, 3)"
9339,0.18630759644039946,12,all,LAIS,"(1, 5)"
9340,4.381010155043758,24,-,HAM,"(0.25, 1)"
9341,4.178227551789794,24,-,HAM,"(0.5, 1)"
9342,0.9149729266827328,24,-,HAM,"(1, 3)"
9343,5.88527480667226,24,-,HAM,"(1, 5)"
9344,0.16167107850952206,12,spatial,LAIS,"(0.25, 1)"
9345,5.53894335812001,12,-,HAM,"(0.25, 1)"
9346,0.18887396707833431,12,spatial,LAIS,"(0.5, 1)"
9347,4.946507535742553,12,-,HAM,"(0.5, 1)"
9348,0.15293080503606354,12,spatial,LAIS,"(1, 3)"
9349,1.7906430153646842,12,-,HAM,"(1, 3)"
9350,0.220610372599952,12,spatial,LAIS,"(1, 5)"
