,Errors,Epochs,Denominator,Algorithm,Parameters
212,0.4937333670683433,300,temporal,LAIS,"(0.25, 1)"
213,0.8689494727444231,300,temporal,LAIS,"(0.5, 1)"
214,0.08717703125534726,300,temporal,LAIS,"(1, 3)"
215,0.1016113938979745,300,temporal,LAIS,"(1, 5)"
216,0.057927093412954135,300,all,LAIS,"(0.25, 1)"
217,0.4668475341856008,300,all,LAIS,"(0.5, 1)"
218,0.17900180721019274,300,all,LAIS,"(1, 3)"
219,0.10951328897812562,300,all,LAIS,"(1, 5)"
220,0.8677720569647034,600,-,HAM,"(0.25, 1)"
221,1.3831308523561978,600,-,HAM,"(0.5, 1)"
222,0.1283682264261193,600,-,HAM,"(1, 3)"
223,0.8068460721845601,600,-,HAM,"(1, 5)"
224,0.4805905038395104,300,spatial,LAIS,"(0.25, 1)"
225,0.5872059418856708,300,-,HAM,"(0.25, 1)"
226,0.6969311666118094,300,spatial,LAIS,"(0.5, 1)"
227,0.8163899715059977,300,-,HAM,"(0.5, 1)"
228,0.39466005638217067,300,spatial,LAIS,"(1, 3)"
229,0.13919496284183716,300,-,HAM,"(1, 3)"
230,0.8758342598882157,300,spatial,LAIS,"(1, 5)"
231,0.7614709015127331,300,-,HAM,"(1, 5)"
232,1.2273831759105014,300,temporal,LAIS,"(0.25, 1)"
233,0.30433868887812104,300,temporal,LAIS,"(0.5, 1)"
234,0.1141154695232336,300,temporal,LAIS,"(1, 3)"
235,0.4651595646176607,300,temporal,LAIS,"(1, 5)"
236,0.04382372158963181,300,all,LAIS,"(0.25, 1)"
237,0.1256999164067218,300,all,LAIS,"(0.5, 1)"
238,0.16047858832364706,300,all,LAIS,"(1, 3)"
239,0.2596620721426321,300,all,LAIS,"(1, 5)"
240,0.7140479582241108,600,-,HAM,"(0.25, 1)"
241,1.2618456433054213,600,-,HAM,"(0.5, 1)"
242,0.24933916610015802,600,-,HAM,"(1, 3)"
243,0.6091760982540577,600,-,HAM,"(1, 5)"
244,0.5958323020627969,300,spatial,LAIS,"(0.25, 1)"
245,1.8430485848368117,300,-,HAM,"(0.25, 1)"
246,0.7123964007295657,300,spatial,LAIS,"(0.5, 1)"
247,1.37976703250274,300,-,HAM,"(0.5, 1)"
248,0.5684739757763893,300,spatial,LAIS,"(1, 3)"
249,0.4349017920909464,300,-,HAM,"(1, 3)"
250,0.6086503957758734,300,spatial,LAIS,"(1, 5)"
251,0.8333456220154967,300,-,HAM,"(1, 5)"
252,0.7324997429804107,300,temporal,LAIS,"(0.25, 1)"
253,0.4493027561639381,300,temporal,LAIS,"(0.5, 1)"
254,0.1264324875883755,300,temporal,LAIS,"(1, 3)"
255,0.4107059991765702,300,temporal,LAIS,"(1, 5)"
256,0.1060849459818594,300,all,LAIS,"(0.25, 1)"
257,0.08736242413942416,300,all,LAIS,"(0.5, 1)"
258,0.07222594243475675,300,all,LAIS,"(1, 3)"
259,0.1016428466383108,300,all,LAIS,"(1, 5)"
260,1.2338822186141063,600,-,HAM,"(0.25, 1)"
261,1.2916482045522293,600,-,HAM,"(0.5, 1)"
262,0.3975374702821271,600,-,HAM,"(1, 3)"
263,0.35525880128316445,600,-,HAM,"(1, 5)"
264,0.7486755045896596,300,spatial,LAIS,"(0.25, 1)"
265,0.8168729766746005,300,-,HAM,"(0.25, 1)"
266,1.6981708499831574,300,spatial,LAIS,"(0.5, 1)"
267,2.7367776957729317,300,-,HAM,"(0.5, 1)"
268,0.34558177486383884,300,spatial,LAIS,"(1, 3)"
269,0.1751173982136057,300,-,HAM,"(1, 3)"
270,1.037773373192127,300,spatial,LAIS,"(1, 5)"
271,1.5269850830166078,300,-,HAM,"(1, 5)"
272,0.6652770780775643,300,temporal,LAIS,"(0.25, 1)"
273,0.6311906828623453,300,temporal,LAIS,"(0.5, 1)"
274,0.2329912725798076,300,temporal,LAIS,"(1, 3)"
275,0.2963769726721172,300,temporal,LAIS,"(1, 5)"
276,0.124197699464526,300,all,LAIS,"(0.25, 1)"
277,0.05733576219903923,300,all,LAIS,"(0.5, 1)"
278,0.08318475743006512,300,all,LAIS,"(1, 3)"
279,0.06890303287726636,300,all,LAIS,"(1, 5)"
280,0.6956825767399455,600,-,HAM,"(0.25, 1)"
281,0.7953573458397536,600,-,HAM,"(0.5, 1)"
282,0.7752833916673152,600,-,HAM,"(1, 3)"
283,0.8535941686657719,600,-,HAM,"(1, 5)"
284,0.6602639875891116,300,spatial,LAIS,"(0.25, 1)"
285,0.9542723886191952,300,-,HAM,"(0.25, 1)"
286,0.6560720024014627,300,spatial,LAIS,"(0.5, 1)"
287,1.1358811484873192,300,-,HAM,"(0.5, 1)"
288,0.618823958611202,300,spatial,LAIS,"(1, 3)"
289,0.2475328230106625,300,-,HAM,"(1, 3)"
290,0.955492859505678,300,spatial,LAIS,"(1, 5)"
291,0.22131612840724169,300,-,HAM,"(1, 5)"
292,1.8692101438185469,300,temporal,LAIS,"(0.25, 1)"
293,1.0219424387760263,300,temporal,LAIS,"(0.5, 1)"
294,0.4706821479390187,300,temporal,LAIS,"(1, 3)"
295,0.08249259382400873,300,temporal,LAIS,"(1, 5)"
296,0.17107491805450786,300,all,LAIS,"(0.25, 1)"
297,0.1388406454507633,300,all,LAIS,"(0.5, 1)"
298,0.0991844845479288,300,all,LAIS,"(1, 3)"
299,0.19225739409281184,300,all,LAIS,"(1, 5)"
300,0.9168536203541844,600,-,HAM,"(0.25, 1)"
301,1.064390143804434,600,-,HAM,"(0.5, 1)"
302,0.26770293077819296,600,-,HAM,"(1, 3)"
303,0.7546890107826929,600,-,HAM,"(1, 5)"
304,0.4847126688770034,300,spatial,LAIS,"(0.25, 1)"
305,0.521288302222895,300,-,HAM,"(0.25, 1)"
306,0.4172999259010227,300,spatial,LAIS,"(0.5, 1)"
307,1.5336768395795033,300,-,HAM,"(0.5, 1)"
308,1.2211297832204877,300,spatial,LAIS,"(1, 3)"
309,0.3708747625061376,300,-,HAM,"(1, 3)"
310,0.4765295945400889,300,spatial,LAIS,"(1, 5)"
311,0.20628843697611288,300,-,HAM,"(1, 5)"
312,0.32267859444297536,300,temporal,LAIS,"(0.25, 1)"
313,0.66281712451142,300,temporal,LAIS,"(0.5, 1)"
314,0.2286318227796117,300,temporal,LAIS,"(1, 3)"
315,0.24961336566676254,300,temporal,LAIS,"(1, 5)"
316,0.07743349620054114,300,all,LAIS,"(0.25, 1)"
317,0.12510149550554556,300,all,LAIS,"(0.5, 1)"
318,0.06814337486884244,300,all,LAIS,"(1, 3)"
319,0.18583726859794664,300,all,LAIS,"(1, 5)"
320,0.8381360171454377,600,-,HAM,"(0.25, 1)"
321,0.6466690920065281,600,-,HAM,"(0.5, 1)"
322,0.3360377226190732,600,-,HAM,"(1, 3)"
323,0.2568711434380272,600,-,HAM,"(1, 5)"
324,0.3887124476381102,300,spatial,LAIS,"(0.25, 1)"
325,0.9766205964685928,300,-,HAM,"(0.25, 1)"
326,0.1948914074733789,300,spatial,LAIS,"(0.5, 1)"
327,1.2878076240701342,300,-,HAM,"(0.5, 1)"
328,0.9549659026366416,300,spatial,LAIS,"(1, 3)"
329,0.5219430372040502,300,-,HAM,"(1, 3)"
330,0.9728263012649322,300,spatial,LAIS,"(1, 5)"
331,0.2497146653227116,300,-,HAM,"(1, 5)"
332,1.0161571099097313,300,temporal,LAIS,"(0.25, 1)"
333,0.3548256365603491,300,temporal,LAIS,"(0.5, 1)"
334,0.3630100486957217,300,temporal,LAIS,"(1, 3)"
335,0.5775573151312557,300,temporal,LAIS,"(1, 5)"
336,0.0998705946621274,300,all,LAIS,"(0.25, 1)"
337,0.13728599259253027,300,all,LAIS,"(0.5, 1)"
338,0.08852559037792854,300,all,LAIS,"(1, 3)"
339,0.16152737695838576,300,all,LAIS,"(1, 5)"
340,0.5829475464472387,600,-,HAM,"(0.25, 1)"
341,1.5274236316306529,600,-,HAM,"(0.5, 1)"
342,0.15533068177701626,600,-,HAM,"(1, 3)"
343,0.5486526913032428,600,-,HAM,"(1, 5)"
344,0.7451026690997593,300,spatial,LAIS,"(0.25, 1)"
345,1.7875103088950903,300,-,HAM,"(0.25, 1)"
346,0.5906035991124311,300,spatial,LAIS,"(0.5, 1)"
347,0.9297702321233801,300,-,HAM,"(0.5, 1)"
348,0.9719202573323996,300,spatial,LAIS,"(1, 3)"
349,0.5216178343995724,300,-,HAM,"(1, 3)"
350,0.527127502784931,300,spatial,LAIS,"(1, 5)"
351,2.5170933578599004,300,-,HAM,"(1, 5)"
352,0.5608265467295005,300,temporal,LAIS,"(0.25, 1)"
353,1.2803527122799003,300,temporal,LAIS,"(0.5, 1)"
354,0.10858454585190763,300,temporal,LAIS,"(1, 3)"
355,0.37493133302328013,300,temporal,LAIS,"(1, 5)"
356,0.4933415899052639,300,all,LAIS,"(0.25, 1)"
357,0.06691995044363834,300,all,LAIS,"(0.5, 1)"
358,0.05544499316803582,300,all,LAIS,"(1, 3)"
359,0.07250345618902028,300,all,LAIS,"(1, 5)"
360,0.7668433652612835,600,-,HAM,"(0.25, 1)"
361,1.8858121568399515,600,-,HAM,"(0.5, 1)"
362,0.5435433824447502,600,-,HAM,"(1, 3)"
363,0.07285111630271315,600,-,HAM,"(1, 5)"
364,0.5110471858865654,300,spatial,LAIS,"(0.25, 1)"
365,1.1128296464479328,300,-,HAM,"(0.25, 1)"
366,0.2877339420939315,300,spatial,LAIS,"(0.5, 1)"
367,1.160799758860756,300,-,HAM,"(0.5, 1)"
368,0.5175163775829301,300,spatial,LAIS,"(1, 3)"
369,0.5065094989945292,300,-,HAM,"(1, 3)"
370,0.34555639252325804,300,spatial,LAIS,"(1, 5)"
371,0.3215120773072477,300,-,HAM,"(1, 5)"
372,1.1586261427935165,300,temporal,LAIS,"(0.25, 1)"
373,0.2478429226812565,300,temporal,LAIS,"(0.5, 1)"
374,0.11220978765666567,300,temporal,LAIS,"(1, 3)"
375,0.054090424910959466,300,temporal,LAIS,"(1, 5)"
376,0.09187161860056166,300,all,LAIS,"(0.25, 1)"
377,0.18798661412025566,300,all,LAIS,"(0.5, 1)"
378,0.1543011292980295,300,all,LAIS,"(1, 3)"
379,0.07205156082636414,300,all,LAIS,"(1, 5)"
380,1.2384990809532597,600,-,HAM,"(0.25, 1)"
381,0.4438677037835378,600,-,HAM,"(0.5, 1)"
382,0.4818872522118287,600,-,HAM,"(1, 3)"
383,0.4461205380761905,600,-,HAM,"(1, 5)"
384,1.3931368960601291,300,spatial,LAIS,"(0.25, 1)"
385,1.7972749013793785,300,-,HAM,"(0.25, 1)"
386,0.5253390862257892,300,spatial,LAIS,"(0.5, 1)"
387,1.20290761169206,300,-,HAM,"(0.5, 1)"
388,1.7902935954635908,300,spatial,LAIS,"(1, 3)"
389,0.4940754347419695,300,-,HAM,"(1, 3)"
390,0.5757787718435401,300,spatial,LAIS,"(1, 5)"
391,0.3291654930147385,300,-,HAM,"(1, 5)"
392,0.8011387712741082,300,temporal,LAIS,"(0.25, 1)"
393,2.5535821020375002,300,temporal,LAIS,"(0.5, 1)"
394,0.21151618197188396,300,temporal,LAIS,"(1, 3)"
395,0.13758932201618934,300,temporal,LAIS,"(1, 5)"
396,0.17655450879046125,300,all,LAIS,"(0.25, 1)"
397,0.1633628981676969,300,all,LAIS,"(0.5, 1)"
398,0.06601957334573587,300,all,LAIS,"(1, 3)"
399,0.11336797888299766,300,all,LAIS,"(1, 5)"
400,0.8763350943376291,600,-,HAM,"(0.25, 1)"
401,1.0021900270245296,600,-,HAM,"(0.5, 1)"
402,0.4507031193193218,600,-,HAM,"(1, 3)"
403,0.3835917781650954,600,-,HAM,"(1, 5)"
404,0.4655611702220863,300,spatial,LAIS,"(0.25, 1)"
405,0.7294085440667227,300,-,HAM,"(0.25, 1)"
406,1.3201262850511593,300,spatial,LAIS,"(0.5, 1)"
407,0.4184039772520915,300,-,HAM,"(0.5, 1)"
408,0.6518890469709395,300,spatial,LAIS,"(1, 3)"
409,0.22467296796883665,300,-,HAM,"(1, 3)"
410,0.6768035153846589,300,spatial,LAIS,"(1, 5)"
411,0.2917384899363632,300,-,HAM,"(1, 5)"
412,0.39371601607600304,300,temporal,LAIS,"(0.25, 1)"
413,0.9849637414077668,300,temporal,LAIS,"(0.5, 1)"
414,0.14306065351970418,300,temporal,LAIS,"(1, 3)"
415,0.1841640574857054,300,temporal,LAIS,"(1, 5)"
416,0.1594037290440066,300,all,LAIS,"(0.25, 1)"
417,0.21764803041797134,300,all,LAIS,"(0.5, 1)"
418,0.1438318428200469,300,all,LAIS,"(1, 3)"
419,0.15362858167614218,300,all,LAIS,"(1, 5)"
420,0.3305045109749351,600,-,HAM,"(0.25, 1)"
421,0.615331172750079,600,-,HAM,"(0.5, 1)"
422,0.11775578148161844,600,-,HAM,"(1, 3)"
423,0.682072329330036,600,-,HAM,"(1, 5)"
424,0.5158976482847529,300,spatial,LAIS,"(0.25, 1)"
425,1.7041602661848816,300,-,HAM,"(0.25, 1)"
426,0.5328279066906901,300,spatial,LAIS,"(0.5, 1)"
427,0.6543411792457758,300,-,HAM,"(0.5, 1)"
428,0.6067604336916339,300,spatial,LAIS,"(1, 3)"
429,0.5608803677779611,300,-,HAM,"(1, 3)"
430,0.29623529327468845,300,spatial,LAIS,"(1, 5)"
431,0.7091042413479067,300,-,HAM,"(1, 5)"
432,0.6804308479098765,300,temporal,LAIS,"(0.25, 1)"
433,0.7384744986220336,300,temporal,LAIS,"(0.5, 1)"
434,0.3882736869433856,300,temporal,LAIS,"(1, 3)"
435,0.09320455168601134,300,temporal,LAIS,"(1, 5)"
436,0.27399341077327816,300,all,LAIS,"(0.25, 1)"
437,0.19213528743728564,300,all,LAIS,"(0.5, 1)"
438,0.06698492454104553,300,all,LAIS,"(1, 3)"
439,0.16245740678553414,300,all,LAIS,"(1, 5)"
440,1.3647411769265718,600,-,HAM,"(0.25, 1)"
441,0.8920993879669992,600,-,HAM,"(0.5, 1)"
442,0.3658772441906104,600,-,HAM,"(1, 3)"
443,0.5844046713589186,600,-,HAM,"(1, 5)"
444,0.4918312078611173,300,spatial,LAIS,"(0.25, 1)"
445,0.6825936653468819,300,-,HAM,"(0.25, 1)"
446,1.581254651303286,300,spatial,LAIS,"(0.5, 1)"
447,2.0665355996709467,300,-,HAM,"(0.5, 1)"
448,1.5549808286835611,300,spatial,LAIS,"(1, 3)"
449,0.5709700654623628,300,-,HAM,"(1, 3)"
450,0.2496631351977681,300,spatial,LAIS,"(1, 5)"
451,0.035963462788058766,300,-,HAM,"(1, 5)"
452,0.6144179589759344,300,temporal,LAIS,"(0.25, 1)"
453,0.31197294582354484,300,temporal,LAIS,"(0.5, 1)"
454,0.11033435210677332,300,temporal,LAIS,"(1, 3)"
455,0.11263424661391826,300,temporal,LAIS,"(1, 5)"
456,0.1487938435696509,300,all,LAIS,"(0.25, 1)"
457,0.18262315722739,300,all,LAIS,"(0.5, 1)"
458,0.15025159680206948,300,all,LAIS,"(1, 3)"
459,0.08160212129694369,300,all,LAIS,"(1, 5)"
