Errors,Epochs,Denominator,Algorithm,Parameters,Clusters
0.15393723722880606,12,compression,LAIS,"(0.25, 1)",200
0.07636394807398413,12,compression,LAIS,"(0.25, 1)",3
0.19694404687670602,12,compression,LAIS,"(0.25, 1)",21
0.11374145740859731,12,compression,LAIS,"(0.25, 1)",50
0.14321419648778425,12,compression,LAIS,"(0.25, 1)",200
0.18240758999667012,12,compression,LAIS,"(0.25, 1)",3
0.11696403047971896,12,compression,LAIS,"(0.25, 1)",21
0.13284327610394603,12,compression,LAIS,"(0.25, 1)",50
0.19145150557368312,12,compression,LAIS,"(0.25, 1)",200
0.18669224612013896,12,compression,LAIS,"(0.25, 1)",3
0.16541964034769524,12,compression,LAIS,"(0.25, 1)",21
0.25397299691814873,12,compression,LAIS,"(0.25, 1)",50
0.10048785286592495,12,compression,LAIS,"(0.25, 1)",200
0.10233393283228756,12,compression,LAIS,"(0.25, 1)",3
0.18188704632718986,12,compression,LAIS,"(0.25, 1)",21
0.15275175978808206,12,compression,LAIS,"(0.25, 1)",50
0.20681960428722,12,compression,LAIS,"(0.25, 1)",200
0.31765390385032344,12,compression,LAIS,"(0.25, 1)",3
0.03414921941188054,12,compression,LAIS,"(0.25, 1)",21
0.13580492675914196,12,compression,LAIS,"(0.25, 1)",50
0.15874081063941853,12,compression,LAIS,"(0.25, 1)",200
0.18264337643691197,12,compression,LAIS,"(0.25, 1)",3
0.17286770394050502,12,compression,LAIS,"(0.25, 1)",21
0.17396374858636196,12,compression,LAIS,"(0.25, 1)",50
0.15241852885790014,12,compression,LAIS,"(0.25, 1)",200
0.135358836146181,12,compression,LAIS,"(0.25, 1)",3
0.12238319790107499,12,compression,LAIS,"(0.25, 1)",21
0.10259813454736788,12,compression,LAIS,"(0.25, 1)",50
0.20189018406568432,12,compression,LAIS,"(0.25, 1)",200
0.1502192096737044,12,compression,LAIS,"(0.25, 1)",3
0.1380844729660796,12,compression,LAIS,"(0.25, 1)",21
0.11291024793654628,12,compression,LAIS,"(0.25, 1)",50
0.09910816914747074,12,compression,LAIS,"(0.25, 1)",200
0.3191553590970063,12,compression,LAIS,"(0.25, 1)",3
0.13178523312012688,12,compression,LAIS,"(0.25, 1)",21
0.15942373693097758,12,compression,LAIS,"(0.25, 1)",50
0.16455513868719054,12,compression,LAIS,"(0.25, 1)",200
0.15215542344092078,12,compression,LAIS,"(0.25, 1)",3
0.14245303701209516,12,compression,LAIS,"(0.25, 1)",21
0.2120641814837585,12,compression,LAIS,"(0.25, 1)",50
0.12065083906488319,12,compression,LAIS,"(0.25, 1)",200
0.2493387945369155,12,compression,LAIS,"(0.25, 1)",3
0.16504613668813253,12,compression,LAIS,"(0.25, 1)",21
0.23642671230466816,12,compression,LAIS,"(0.25, 1)",50
0.14335829979074435,12,compression,LAIS,"(0.25, 1)",200
0.09182006378619112,12,compression,LAIS,"(0.25, 1)",3
0.256944952246081,12,compression,LAIS,"(0.25, 1)",21
0.225351522582587,12,compression,LAIS,"(0.25, 1)",50
0.21477993695951567,12,compression,LAIS,"(0.25, 1)",200
0.18669293800023917,12,compression,LAIS,"(0.25, 1)",3
0.09109117507085576,12,compression,LAIS,"(0.25, 1)",21
0.14004643650302095,12,compression,LAIS,"(0.25, 1)",50
0.22758351743655952,12,compression,LAIS,"(0.25, 1)",200
0.1587648377023584,12,compression,LAIS,"(0.25, 1)",3
0.21253620100392084,12,compression,LAIS,"(0.25, 1)",21
0.2119058809500808,12,compression,LAIS,"(0.25, 1)",50
0.27895854513614676,12,compression,LAIS,"(0.25, 1)",200
0.21959159514408869,12,compression,LAIS,"(0.25, 1)",3
0.09789549249400217,12,compression,LAIS,"(0.25, 1)",21
0.3264528633824092,12,compression,LAIS,"(0.25, 1)",50
0.2482625891424072,12,compression,LAIS,"(0.25, 1)",200
0.09561012049110129,12,compression,LAIS,"(0.25, 1)",3
0.19449453531710295,12,compression,LAIS,"(0.25, 1)",21
0.3114913351222903,12,compression,LAIS,"(0.25, 1)",50
0.12794997117193638,12,compression,LAIS,"(0.25, 1)",200
0.16405375938038844,12,compression,LAIS,"(0.25, 1)",3
0.12674096576083974,12,compression,LAIS,"(0.25, 1)",21
0.2750401616109085,12,compression,LAIS,"(0.25, 1)",50
0.1326402345734056,12,compression,LAIS,"(0.25, 1)",200
0.19110332775400704,12,compression,LAIS,"(0.25, 1)",3
0.059619433604970816,12,compression,LAIS,"(0.25, 1)",21
0.17928936347470925,12,compression,LAIS,"(0.25, 1)",50
0.08965664151666933,12,compression,LAIS,"(0.25, 1)",200
0.17752329437281938,12,compression,LAIS,"(0.25, 1)",3
0.3135771772015893,12,compression,LAIS,"(0.25, 1)",21
0.08966210305275175,12,compression,LAIS,"(0.25, 1)",50
0.1405558721688317,12,compression,LAIS,"(0.25, 1)",200
0.21007912795336364,12,compression,LAIS,"(0.25, 1)",3
0.1788127100484878,12,compression,LAIS,"(0.25, 1)",21
0.19271789082764398,12,compression,LAIS,"(0.25, 1)",50
0.21144073131913607,12,compression,LAIS,"(0.25, 1)",200
0.35364534901307587,12,compression,LAIS,"(0.25, 1)",3
0.30132829886019,12,compression,LAIS,"(0.25, 1)",21
0.1988352984306297,12,compression,LAIS,"(0.25, 1)",50
0.2915568860924828,12,compression,LAIS,"(0.25, 1)",200
0.2631655148531939,12,compression,LAIS,"(0.25, 1)",3
0.1939486398900387,12,compression,LAIS,"(0.25, 1)",21
0.15940922996210444,12,compression,LAIS,"(0.25, 1)",50
0.2512068105051384,12,compression,LAIS,"(0.25, 1)",200
0.1414247437927913,12,compression,LAIS,"(0.25, 1)",3
0.10304845411390937,12,compression,LAIS,"(0.25, 1)",21
0.2977716263553177,12,compression,LAIS,"(0.25, 1)",50
0.23207018176200708,12,compression,LAIS,"(0.25, 1)",200
0.2760128136450158,12,compression,LAIS,"(0.25, 1)",3
0.17163796584350294,12,compression,LAIS,"(0.25, 1)",21
0.22898882443608887,12,compression,LAIS,"(0.25, 1)",50
0.09702715926216379,12,compression,LAIS,"(0.25, 1)",200
0.2541428115530014,12,compression,LAIS,"(0.25, 1)",3
0.1713537044713,12,compression,LAIS,"(0.25, 1)",21
0.14244005552800174,12,compression,LAIS,"(0.25, 1)",50
0.1781382474202308,12,compression,LAIS,"(0.25, 1)",200
0.11125981574786077,12,compression,LAIS,"(0.25, 1)",3
0.2469315567814041,12,compression,LAIS,"(0.25, 1)",21
0.19764430393968285,12,compression,LAIS,"(0.25, 1)",50
0.15226220683275643,12,compression,LAIS,"(0.25, 1)",200
0.24892706861368566,12,compression,LAIS,"(0.25, 1)",3
0.16596404054811617,12,compression,LAIS,"(0.25, 1)",21
0.11352173482206278,12,compression,LAIS,"(0.25, 1)",50
0.1915314746254152,12,compression,LAIS,"(0.25, 1)",200
0.4038599040538286,12,compression,LAIS,"(0.25, 1)",3
0.179062176808458,12,compression,LAIS,"(0.25, 1)",21
0.07718293705054444,12,compression,LAIS,"(0.25, 1)",50
0.2134440876101939,12,compression,LAIS,"(0.25, 1)",200
0.24584830964995485,12,compression,LAIS,"(0.25, 1)",3
0.2728641176591791,12,compression,LAIS,"(0.25, 1)",21
0.19411282482852327,12,compression,LAIS,"(0.25, 1)",50
0.2874695899885881,12,compression,LAIS,"(0.25, 1)",200
0.18842491338141698,12,compression,LAIS,"(0.25, 1)",3
0.17391403782755158,12,compression,LAIS,"(0.25, 1)",21
0.2367935681922988,12,compression,LAIS,"(0.25, 1)",50
0.2687741940369265,12,compression,LAIS,"(0.25, 1)",200
0.15845651109022482,12,compression,LAIS,"(0.25, 1)",3
0.14327396901425757,12,compression,LAIS,"(0.25, 1)",21
0.2869760682542304,12,compression,LAIS,"(0.25, 1)",50
0.2007102018159042,12,compression,LAIS,"(0.25, 1)",200
0.3201500619235972,12,compression,LAIS,"(0.25, 1)",3
0.28364510070761906,12,compression,LAIS,"(0.25, 1)",21
0.1765719857859794,12,compression,LAIS,"(0.25, 1)",50
0.18688908456160902,12,compression,LAIS,"(0.25, 1)",200
0.16470076515289742,12,compression,LAIS,"(0.25, 1)",3
0.12234282326951273,12,compression,LAIS,"(0.25, 1)",21
0.09183558369977196,12,compression,LAIS,"(0.25, 1)",50
0.4027762613143837,12,compression,LAIS,"(0.25, 1)",200
0.09946455362437852,12,compression,LAIS,"(0.25, 1)",3
0.0766179265494427,12,compression,LAIS,"(0.25, 1)",21
0.1584298604520628,12,compression,LAIS,"(0.25, 1)",50
0.16203843849175775,12,compression,LAIS,"(0.25, 1)",200
0.17284942371865775,12,compression,LAIS,"(0.25, 1)",3
0.11204654929176965,12,compression,LAIS,"(0.25, 1)",21
0.1634797617369403,12,compression,LAIS,"(0.25, 1)",50
0.21769681275613814,12,compression,LAIS,"(0.25, 1)",200
0.24709528113424403,12,compression,LAIS,"(0.25, 1)",3
0.1608988973045509,12,compression,LAIS,"(0.25, 1)",21
0.17046885146329696,12,compression,LAIS,"(0.25, 1)",50
0.07730820038214822,12,compression,LAIS,"(0.25, 1)",200
0.19393920636127504,12,compression,LAIS,"(0.25, 1)",3
0.24319046848532877,12,compression,LAIS,"(0.25, 1)",21
0.17952205108352107,12,compression,LAIS,"(0.25, 1)",50
0.17290782320293369,12,compression,LAIS,"(0.25, 1)",200
0.11015019942912099,12,compression,LAIS,"(0.25, 1)",3
0.2420507095727044,12,compression,LAIS,"(0.25, 1)",21
0.07059044438557191,12,compression,LAIS,"(0.25, 1)",50
0.11193916311925407,12,compression,LAIS,"(0.25, 1)",200
0.08129019468280516,12,compression,LAIS,"(0.25, 1)",3
0.19592679037325028,12,compression,LAIS,"(0.25, 1)",21
0.18000939914755243,12,compression,LAIS,"(0.25, 1)",50
0.13680639411625828,12,compression,LAIS,"(0.25, 1)",200
0.10682910886045657,12,compression,LAIS,"(0.25, 1)",3
0.1254608654138761,12,compression,LAIS,"(0.25, 1)",21
0.12622466448503653,12,compression,LAIS,"(0.25, 1)",50
0.08781334718784466,12,compression,LAIS,"(0.25, 1)",200
0.2625943227218016,12,compression,LAIS,"(0.25, 1)",3
0.43135855681932345,12,compression,LAIS,"(0.25, 1)",21
0.26427935451929374,12,compression,LAIS,"(0.25, 1)",50
0.11825547186685718,12,compression,LAIS,"(0.25, 1)",200
0.11496355447319635,12,compression,LAIS,"(0.25, 1)",3
0.2856852722623565,12,compression,LAIS,"(0.25, 1)",21
0.10457535546594299,12,compression,LAIS,"(0.25, 1)",50
0.061436869244052915,12,compression,LAIS,"(0.25, 1)",200
0.1246323604452098,12,compression,LAIS,"(0.25, 1)",3
0.1654773417015328,12,compression,LAIS,"(0.25, 1)",21
0.2715949354726468,12,compression,LAIS,"(0.25, 1)",50
0.11382471143347828,12,compression,LAIS,"(0.25, 1)",200
0.22612850294168557,12,compression,LAIS,"(0.25, 1)",3
0.14208985940098082,12,compression,LAIS,"(0.25, 1)",21
0.16074628340554525,12,compression,LAIS,"(0.25, 1)",50
0.25658406447530624,12,compression,LAIS,"(0.25, 1)",200
0.2445347215334665,12,compression,LAIS,"(0.25, 1)",3
0.14915091353613588,12,compression,LAIS,"(0.25, 1)",21
0.15757727761618137,12,compression,LAIS,"(0.25, 1)",50
0.25475510295660664,12,compression,LAIS,"(0.25, 1)",200
0.4157321472064245,12,compression,LAIS,"(0.25, 1)",3
0.23339251270326855,12,compression,LAIS,"(0.25, 1)",21
0.06569153218744936,12,compression,LAIS,"(0.25, 1)",50
0.09153453596315768,12,compression,LAIS,"(0.25, 1)",200
0.18545518668645225,12,compression,LAIS,"(0.25, 1)",3
0.10937725058458203,12,compression,LAIS,"(0.25, 1)",21
0.15067343396357685,12,compression,LAIS,"(0.25, 1)",50
0.23466879216363462,12,compression,LAIS,"(0.25, 1)",200
0.19674476741871744,12,compression,LAIS,"(0.25, 1)",3
0.2560062937640355,12,compression,LAIS,"(0.25, 1)",21
0.17882607153480512,12,compression,LAIS,"(0.25, 1)",50
0.21364981505730724,12,compression,LAIS,"(0.25, 1)",200
0.15678924808284686,12,compression,LAIS,"(0.25, 1)",3
0.1165487000695821,12,compression,LAIS,"(0.25, 1)",21
0.13015153054447384,12,compression,LAIS,"(0.25, 1)",50
0.1307321226797288,12,compression,LAIS,"(0.25, 1)",200
0.19277140753912475,12,compression,LAIS,"(0.25, 1)",3
0.21032247673018628,12,compression,LAIS,"(0.25, 1)",21
0.24121297157818286,12,compression,LAIS,"(0.25, 1)",50
0.1280991068960431,12,compression,LAIS,"(0.25, 1)",200
0.2302582762233234,12,compression,LAIS,"(0.25, 1)",3
0.13094429360682885,12,compression,LAIS,"(0.25, 1)",21
0.3076293288910029,12,compression,LAIS,"(0.25, 1)",50
0.09697718996134988,12,compression,LAIS,"(0.25, 1)",200
0.1865481815886537,12,compression,LAIS,"(0.25, 1)",3
0.19159237735397777,12,compression,LAIS,"(0.25, 1)",21
0.18633952858073796,12,compression,LAIS,"(0.25, 1)",50
0.08968721297519452,12,compression,LAIS,"(0.25, 1)",200
0.18693201082583583,12,compression,LAIS,"(0.25, 1)",3
0.07305201055087376,12,compression,LAIS,"(0.25, 1)",21
0.23547760379693683,12,compression,LAIS,"(0.25, 1)",50
0.18041348694822462,12,compression,LAIS,"(0.25, 1)",200
0.15414907345123519,12,compression,LAIS,"(0.25, 1)",3
0.13988875109602056,12,compression,LAIS,"(0.25, 1)",21
0.16818713976242744,12,compression,LAIS,"(0.25, 1)",50
0.1836356097781962,12,compression,LAIS,"(0.25, 1)",200
0.21402673447941414,12,compression,LAIS,"(0.25, 1)",3
0.07389120547683917,12,compression,LAIS,"(0.25, 1)",21
0.11680320185963673,12,compression,LAIS,"(0.25, 1)",50
0.205140989601366,12,compression,LAIS,"(0.25, 1)",200
0.1616745363757736,12,compression,LAIS,"(0.25, 1)",3
0.2449790027526224,12,compression,LAIS,"(0.25, 1)",21
0.18572339341513153,12,compression,LAIS,"(0.25, 1)",50
0.3316755664301603,12,compression,LAIS,"(0.25, 1)",200
0.22738158295482308,12,compression,LAIS,"(0.25, 1)",3
0.1078289080059601,12,compression,LAIS,"(0.25, 1)",21
0.07799441972737382,12,compression,LAIS,"(0.25, 1)",50
0.43919997598572447,12,compression,LAIS,"(0.25, 1)",200
0.14749558462076254,12,compression,LAIS,"(0.25, 1)",3
0.14651476176408368,12,compression,LAIS,"(0.25, 1)",21
0.14282696014546506,12,compression,LAIS,"(0.25, 1)",50
0.05611040529516083,12,compression,LAIS,"(0.25, 1)",200
0.19470282313200116,12,compression,LAIS,"(0.25, 1)",3
0.12372336476758247,12,compression,LAIS,"(0.25, 1)",21
0.12618364119951875,12,compression,LAIS,"(0.25, 1)",50
0.23769394387964543,12,compression,LAIS,"(0.25, 1)",200
0.1516683951690875,12,compression,LAIS,"(0.25, 1)",3
0.09210226372230972,12,compression,LAIS,"(0.25, 1)",21
0.13207852934301667,12,compression,LAIS,"(0.25, 1)",50
0.09858428897502547,12,compression,LAIS,"(0.25, 1)",200
0.14364752838233924,12,compression,LAIS,"(0.25, 1)",3
0.19049879478689213,12,compression,LAIS,"(0.25, 1)",21
0.3007609785221269,12,compression,LAIS,"(0.25, 1)",50
0.19437222124049044,12,compression,LAIS,"(0.25, 1)",200
0.2272353283782238,12,compression,LAIS,"(0.25, 1)",3
0.20222864598858825,12,compression,LAIS,"(0.25, 1)",21
0.18223755649097345,12,compression,LAIS,"(0.25, 1)",50
0.2905313581877622,12,compression,LAIS,"(0.25, 1)",200
0.1682086273888131,12,compression,LAIS,"(0.25, 1)",3
0.08517736884333686,12,compression,LAIS,"(0.25, 1)",21
0.11963164056257573,12,compression,LAIS,"(0.25, 1)",50
0.10377271725533643,12,compression,LAIS,"(0.25, 1)",200
0.16240965100592297,12,compression,LAIS,"(0.25, 1)",3
0.19159261110535883,12,compression,LAIS,"(0.25, 1)",21
0.2031885056388009,12,compression,LAIS,"(0.25, 1)",50
0.2873568528590926,12,compression,LAIS,"(0.25, 1)",200
0.31724715786338525,12,compression,LAIS,"(0.25, 1)",3
0.17538147268130153,12,compression,LAIS,"(0.25, 1)",21
0.19639060484182738,12,compression,LAIS,"(0.25, 1)",50
0.19191304069461249,12,compression,LAIS,"(0.25, 1)",200
0.15459415551224115,12,compression,LAIS,"(0.25, 1)",3
0.1867600444319732,12,compression,LAIS,"(0.25, 1)",21
0.09400845789585158,12,compression,LAIS,"(0.25, 1)",50
0.09482677084956911,12,compression,LAIS,"(0.25, 1)",200
0.4124483177787604,12,compression,LAIS,"(0.25, 1)",3
0.4393499532259644,12,compression,LAIS,"(0.25, 1)",21
0.08868990583306671,12,compression,LAIS,"(0.25, 1)",50
0.10988976932003425,12,compression,LAIS,"(0.25, 1)",200
0.13202670085064622,12,compression,LAIS,"(0.25, 1)",3
0.16261313380772355,12,compression,LAIS,"(0.25, 1)",21
0.16400917756485328,12,compression,LAIS,"(0.25, 1)",50
0.1889251884751593,12,compression,LAIS,"(0.25, 1)",200
0.09072001517893488,12,compression,LAIS,"(0.25, 1)",3
0.2401307310737088,12,compression,LAIS,"(0.25, 1)",21
0.2273368683214446,12,compression,LAIS,"(0.25, 1)",50
0.1090039394279787,12,compression,LAIS,"(0.25, 1)",200
0.12777708799038873,12,compression,LAIS,"(0.25, 1)",3
0.20613373014101688,12,compression,LAIS,"(0.25, 1)",21
0.11810268967889566,12,compression,LAIS,"(0.25, 1)",50
0.13711961624831984,12,compression,LAIS,"(0.25, 1)",200
0.16707066000963638,12,compression,LAIS,"(0.25, 1)",3
0.0728856439240253,12,compression,LAIS,"(0.25, 1)",21
0.09498033604131129,12,compression,LAIS,"(0.25, 1)",50
0.09790185667061561,12,compression,LAIS,"(0.25, 1)",200
0.2653364785362008,12,compression,LAIS,"(0.25, 1)",3
0.2689916723812626,12,compression,LAIS,"(0.25, 1)",21
0.1415097548447346,12,compression,LAIS,"(0.25, 1)",50
0.1790145197639488,12,compression,LAIS,"(0.25, 1)",200
0.09289658933521741,12,compression,LAIS,"(0.25, 1)",3
0.10935070821605819,12,compression,LAIS,"(0.25, 1)",21
0.1642256038655711,12,compression,LAIS,"(0.25, 1)",50
0.0448111086428165,12,compression,LAIS,"(0.25, 1)",200
0.30213366218831006,12,compression,LAIS,"(0.25, 1)",3
0.1665235236390245,12,compression,LAIS,"(0.25, 1)",21
0.22234664945783286,12,compression,LAIS,"(0.25, 1)",50
0.14101523040831804,12,compression,LAIS,"(0.25, 1)",200
0.09620365569784033,12,compression,LAIS,"(0.25, 1)",3
0.19221858263087066,12,compression,LAIS,"(0.25, 1)",21
0.09597768768138171,12,compression,LAIS,"(0.25, 1)",50
0.1206046839560357,12,compression,LAIS,"(0.25, 1)",200
0.34987512442435387,12,compression,LAIS,"(0.25, 1)",3
0.20292253468097687,12,compression,LAIS,"(0.25, 1)",21
0.21369909539393822,12,compression,LAIS,"(0.25, 1)",50
0.1982766255386991,12,compression,LAIS,"(0.25, 1)",200
0.19352278301707465,12,compression,LAIS,"(0.25, 1)",3
0.1483849084291576,12,compression,LAIS,"(0.25, 1)",21
0.205654101696024,12,compression,LAIS,"(0.25, 1)",50
0.10932091669731672,12,compression,LAIS,"(0.25, 1)",200
0.1266674804167552,12,compression,LAIS,"(0.25, 1)",3
0.12283939257792324,12,compression,LAIS,"(0.25, 1)",21
0.12163161733668434,12,compression,LAIS,"(0.25, 1)",50
0.1783975870247616,12,compression,LAIS,"(0.25, 1)",200
0.295239670170866,12,compression,LAIS,"(0.25, 1)",3
0.25588005059027397,12,compression,LAIS,"(0.25, 1)",21
0.16552921518795202,12,compression,LAIS,"(0.25, 1)",50
0.15561679179775384,12,compression,LAIS,"(0.25, 1)",200
0.1182154377141412,12,compression,LAIS,"(0.25, 1)",3
0.24484458840586004,12,compression,LAIS,"(0.25, 1)",21
0.2420077262231243,12,compression,LAIS,"(0.25, 1)",50
0.07400004193228693,12,compression,LAIS,"(0.25, 1)",200
0.11538634793299848,12,compression,LAIS,"(0.25, 1)",3
0.18417590733068848,12,compression,LAIS,"(0.25, 1)",21
0.4413630006512982,12,compression,LAIS,"(0.25, 1)",50
0.22725971466830144,12,compression,LAIS,"(0.25, 1)",200
0.19617707188212297,12,compression,LAIS,"(0.25, 1)",3
0.13052501133956068,12,compression,LAIS,"(0.25, 1)",21
0.17797118702374473,12,compression,LAIS,"(0.25, 1)",50
0.16800556465646163,12,compression,LAIS,"(0.25, 1)",200
0.3125938194402254,12,compression,LAIS,"(0.25, 1)",3
0.1922179450485079,12,compression,LAIS,"(0.25, 1)",21
0.13617168626020676,12,compression,LAIS,"(0.25, 1)",50
0.14479597411712453,12,compression,LAIS,"(0.25, 1)",200
0.1231785241666111,12,compression,LAIS,"(0.25, 1)",3
0.25051307687988233,12,compression,LAIS,"(0.25, 1)",21
0.1334423153669182,12,compression,LAIS,"(0.25, 1)",50
0.10171211355497663,12,compression,LAIS,"(0.25, 1)",200
0.08317993634341683,12,compression,LAIS,"(0.25, 1)",3
0.1197331023757294,12,compression,LAIS,"(0.25, 1)",21
0.2232322751029233,12,compression,LAIS,"(0.25, 1)",50
0.20794432619787734,12,compression,LAIS,"(0.25, 1)",200
0.2833482102949335,12,compression,LAIS,"(0.25, 1)",3
0.12246863681129017,12,compression,LAIS,"(0.25, 1)",21
0.26163927393424136,12,compression,LAIS,"(0.25, 1)",50
0.12832312920096944,12,compression,LAIS,"(0.25, 1)",200
0.179154395700326,12,compression,LAIS,"(0.25, 1)",3
0.19978859803721788,12,compression,LAIS,"(0.25, 1)",21
0.12031950667398124,12,compression,LAIS,"(0.25, 1)",50
0.11788874111264509,12,compression,LAIS,"(0.25, 1)",200
0.19227408046248068,12,compression,LAIS,"(0.25, 1)",3
0.17783804420991642,12,compression,LAIS,"(0.25, 1)",21
0.049731693248976284,12,compression,LAIS,"(0.25, 1)",50
0.1817186206340291,12,compression,LAIS,"(0.25, 1)",200
0.39614192552070643,12,compression,LAIS,"(0.25, 1)",3
0.10360413777611503,12,compression,LAIS,"(0.25, 1)",21
0.15088496462807538,12,compression,LAIS,"(0.25, 1)",50
0.16248546501713954,12,compression,LAIS,"(0.25, 1)",200
0.05482185802712234,12,compression,LAIS,"(0.25, 1)",3
0.1335274482811924,12,compression,LAIS,"(0.25, 1)",21
0.1773669880035508,12,compression,LAIS,"(0.25, 1)",50
0.12458935181722061,12,compression,LAIS,"(0.25, 1)",200
0.10785995390485503,12,compression,LAIS,"(0.25, 1)",3
0.22740251203497452,12,compression,LAIS,"(0.25, 1)",21
0.1530623445667426,12,compression,LAIS,"(0.25, 1)",50
0.12188869492171998,12,compression,LAIS,"(0.25, 1)",200
0.34416874314682216,12,compression,LAIS,"(0.25, 1)",3
0.1287076231219188,12,compression,LAIS,"(0.25, 1)",21
0.08577544235235698,12,compression,LAIS,"(0.25, 1)",50
0.12195185670717032,12,compression,LAIS,"(0.25, 1)",200
0.16210796521702658,12,compression,LAIS,"(0.25, 1)",3
0.06667644278427028,12,compression,LAIS,"(0.25, 1)",21
0.13032586376740762,12,compression,LAIS,"(0.25, 1)",50
0.19729993300848245,12,compression,LAIS,"(0.25, 1)",200
0.22238366605625642,12,compression,LAIS,"(0.25, 1)",3
0.2669317769345933,12,compression,LAIS,"(0.25, 1)",21
0.16550724770400532,12,compression,LAIS,"(0.25, 1)",50
0.17689759418486747,12,compression,LAIS,"(0.25, 1)",200
0.20203921309314904,12,compression,LAIS,"(0.25, 1)",3
0.14363747689167228,12,compression,LAIS,"(0.25, 1)",21
0.20586802119591022,12,compression,LAIS,"(0.25, 1)",50
0.08727348321272417,12,compression,LAIS,"(0.25, 1)",200
0.13940513462669585,12,compression,LAIS,"(0.25, 1)",3
0.1685864904106073,12,compression,LAIS,"(0.25, 1)",21
0.1990267081801326,12,compression,LAIS,"(0.25, 1)",50
0.1412970003256507,12,compression,LAIS,"(0.25, 1)",200
0.16968110400873537,12,compression,LAIS,"(0.25, 1)",3
0.12884421647673863,12,compression,LAIS,"(0.25, 1)",21
0.16552236847190013,12,compression,LAIS,"(0.25, 1)",50
0.3291998527064255,12,compression,LAIS,"(0.25, 1)",200
0.3360389655477018,12,compression,LAIS,"(0.25, 1)",3
0.1290109340327082,12,compression,LAIS,"(0.25, 1)",21
0.07152404602041282,12,compression,LAIS,"(0.25, 1)",50
0.2695866221190856,12,compression,LAIS,"(0.25, 1)",200
0.1306624198101461,12,compression,LAIS,"(0.25, 1)",3
0.09953741444969455,12,compression,LAIS,"(0.25, 1)",21
0.1442236652095792,12,compression,LAIS,"(0.25, 1)",50
0.09746191525830934,12,compression,LAIS,"(0.25, 1)",200
0.1720151134339186,12,compression,LAIS,"(0.25, 1)",3
0.13233980739767642,12,compression,LAIS,"(0.25, 1)",21
0.09590894084108018,12,compression,LAIS,"(0.25, 1)",50
0.17717585384883838,12,compression,LAIS,"(0.25, 1)",200
0.17281054551058023,12,compression,LAIS,"(0.25, 1)",3
0.09194304729271226,12,compression,LAIS,"(0.25, 1)",21
0.15206580146775872,12,compression,LAIS,"(0.25, 1)",50
0.13799772986186803,12,compression,LAIS,"(0.25, 1)",200
0.1518270281739412,12,compression,LAIS,"(0.25, 1)",3
0.2068905168367146,12,compression,LAIS,"(0.25, 1)",21
0.20872101209905686,12,compression,LAIS,"(0.25, 1)",50
0.10568497899140623,12,compression,LAIS,"(0.25, 1)",200
0.394833088836479,12,compression,LAIS,"(0.25, 1)",3
0.18356813185547044,12,compression,LAIS,"(0.25, 1)",21
0.15972234207039215,12,compression,LAIS,"(0.25, 1)",50
0.13660424609703772,12,compression,LAIS,"(0.25, 1)",200
0.06551669837543472,12,compression,LAIS,"(0.25, 1)",3
0.20801225750825197,12,compression,LAIS,"(0.25, 1)",21
0.13627653660871178,12,compression,LAIS,"(0.25, 1)",50
0.15041615405243478,12,compression,LAIS,"(0.25, 1)",200
0.07315703961366213,12,compression,LAIS,"(0.25, 1)",3
0.13068479106840575,12,compression,LAIS,"(0.25, 1)",21
0.39125992093371637,12,compression,LAIS,"(0.25, 1)",50
0.1512914865426609,12,compression,LAIS,"(0.25, 1)",200
0.17974840470465445,12,compression,LAIS,"(0.25, 1)",3
0.2773843977932474,12,compression,LAIS,"(0.25, 1)",21
0.17120820434947628,12,compression,LAIS,"(0.25, 1)",50
0.15160095125738046,12,compression,LAIS,"(0.25, 1)",200
0.13869095896562406,12,compression,LAIS,"(0.25, 1)",3
0.18391608037410573,12,compression,LAIS,"(0.25, 1)",21
0.10149259684225354,12,compression,LAIS,"(0.25, 1)",50
0.25332557393756994,12,compression,LAIS,"(0.25, 1)",200
0.17407769251383426,12,compression,LAIS,"(0.25, 1)",3
0.17819243148382746,12,compression,LAIS,"(0.25, 1)",21
0.08070253918280779,12,compression,LAIS,"(0.25, 1)",50
0.162438406491172,12,compression,LAIS,"(0.25, 1)",200
0.1928962182978951,12,compression,LAIS,"(0.25, 1)",3
0.05982354248793957,12,compression,LAIS,"(0.25, 1)",21
0.0676935037721361,12,compression,LAIS,"(0.25, 1)",50
0.3342275152286528,12,compression,LAIS,"(0.25, 1)",200
0.15125363984737547,12,compression,LAIS,"(0.25, 1)",3
0.15539682383613573,12,compression,LAIS,"(0.25, 1)",21
0.2619030280864659,12,compression,LAIS,"(0.25, 1)",50
0.13496683002539686,12,compression,LAIS,"(0.25, 1)",200
0.1001252211772207,12,compression,LAIS,"(0.25, 1)",3
0.22355480494594793,12,compression,LAIS,"(0.25, 1)",21
0.027144698651683542,12,compression,LAIS,"(0.25, 1)",50
0.21002367204400568,12,compression,LAIS,"(0.25, 1)",200
0.28430697635675783,12,compression,LAIS,"(0.25, 1)",3
0.14198610416009674,12,compression,LAIS,"(0.25, 1)",21
0.18945210597768686,12,compression,LAIS,"(0.25, 1)",50
0.10844077996192239,12,compression,LAIS,"(0.25, 1)",200
0.1579908583773742,12,compression,LAIS,"(0.25, 1)",3
0.22186712524431568,12,compression,LAIS,"(0.25, 1)",21
