Errors,Epochs,Denominator,Algorithm,Parameters,Clusters
0.19743405994749313,120,compression,LAIS,"(0.25, 1)",11
0.10856137399973335,120,compression,LAIS,"(0.25, 1)",21
0.1934980763559362,120,compression,LAIS,"(0.25, 1)",50
0.16213848964119873,120,compression,LAIS,"(0.25, 1)",200
0.09071835701812633,120,compression,LAIS,"(0.25, 1)",3
0.10097443526999657,120,compression,LAIS,"(0.25, 1)",5
0.1756051236113912,120,compression,LAIS,"(0.25, 1)",11
0.2311197926475829,120,compression,LAIS,"(0.25, 1)",21
0.21387311235567386,120,compression,LAIS,"(0.25, 1)",50
0.08450440420584915,120,compression,LAIS,"(0.25, 1)",200
0.344809279834246,120,compression,LAIS,"(0.25, 1)",3
0.3436351346557717,120,compression,LAIS,"(0.25, 1)",5
0.13749762543391894,120,compression,LAIS,"(0.25, 1)",11
0.06549171939020879,120,compression,LAIS,"(0.25, 1)",21
0.23835655537165898,120,compression,LAIS,"(0.25, 1)",50
0.22681994385888515,120,compression,LAIS,"(0.25, 1)",200
0.16858322201928697,120,compression,LAIS,"(0.25, 1)",3
0.24479419439957625,120,compression,LAIS,"(0.25, 1)",5
0.17440148084998147,120,compression,LAIS,"(0.25, 1)",11
0.2009343655494717,120,compression,LAIS,"(0.25, 1)",21
0.23859159235488075,120,compression,LAIS,"(0.25, 1)",50
0.10776133797518557,120,compression,LAIS,"(0.25, 1)",200
0.2089042129957354,120,compression,LAIS,"(0.25, 1)",3
0.12328530252558316,120,compression,LAIS,"(0.25, 1)",5
0.10872881707189545,120,compression,LAIS,"(0.25, 1)",11
0.10696952623330662,120,compression,LAIS,"(0.25, 1)",21
0.10820995496897803,120,compression,LAIS,"(0.25, 1)",50
0.12604150271665698,120,compression,LAIS,"(0.25, 1)",200
0.17856497183790493,120,compression,LAIS,"(0.25, 1)",3
0.26144775510011753,120,compression,LAIS,"(0.25, 1)",5
0.18597063663374955,120,compression,LAIS,"(0.25, 1)",11
0.08319091449241363,120,compression,LAIS,"(0.25, 1)",21
0.13760081263905027,120,compression,LAIS,"(0.25, 1)",50
0.2546128735250876,120,compression,LAIS,"(0.25, 1)",200
0.07773099307225673,120,compression,LAIS,"(0.25, 1)",3
0.9583262335878302,120,compression,LAIS,"(0.25, 1)",5
0.12003794865326758,120,compression,LAIS,"(0.25, 1)",11
0.16607866442461444,120,compression,LAIS,"(0.25, 1)",21
0.028839500037831246,120,compression,LAIS,"(0.25, 1)",50
0.43345494721250943,120,compression,LAIS,"(0.25, 1)",200
0.3471228503858566,120,compression,LAIS,"(0.25, 1)",3
0.07840379770379147,120,compression,LAIS,"(0.25, 1)",5
0.21939294020932057,120,compression,LAIS,"(0.25, 1)",11
0.10543359548632063,120,compression,LAIS,"(0.25, 1)",21
0.5610600995093226,120,compression,LAIS,"(0.25, 1)",50
0.5674748317539167,120,compression,LAIS,"(0.25, 1)",200
0.2284581897662063,120,compression,LAIS,"(0.25, 1)",3
0.18928426452938188,120,compression,LAIS,"(0.25, 1)",5
0.23075715146598513,120,compression,LAIS,"(0.25, 1)",11
0.1860655049920165,120,compression,LAIS,"(0.25, 1)",21
0.26418035320464567,120,compression,LAIS,"(0.25, 1)",50
0.37566337278614736,120,compression,LAIS,"(0.25, 1)",200
0.1815825108254117,120,compression,LAIS,"(0.25, 1)",3
0.12398856950734297,120,compression,LAIS,"(0.25, 1)",5
0.11365897623892432,120,compression,LAIS,"(0.25, 1)",11
0.21141189441304026,120,compression,LAIS,"(0.25, 1)",21
0.17340783278092747,120,compression,LAIS,"(0.25, 1)",50
0.17683074037070848,120,compression,LAIS,"(0.25, 1)",200
0.09020893251889173,120,compression,LAIS,"(0.25, 1)",3
0.17679145123701728,120,compression,LAIS,"(0.25, 1)",5
0.27747599265803935,120,compression,LAIS,"(0.25, 1)",11
0.19737822611835737,120,compression,LAIS,"(0.25, 1)",21
0.11745694848383674,120,compression,LAIS,"(0.25, 1)",50
0.15628125171902135,120,compression,LAIS,"(0.25, 1)",200
0.6776953581588356,120,compression,LAIS,"(0.25, 1)",3
0.1006651219465216,120,compression,LAIS,"(0.25, 1)",5
1.4439547554099392,120,compression,LAIS,"(0.25, 1)",11
0.14040684083782384,120,compression,LAIS,"(0.25, 1)",21
0.3414314682488595,120,compression,LAIS,"(0.25, 1)",50
0.25854962921610347,120,compression,LAIS,"(0.25, 1)",200
0.3447114632786424,120,compression,LAIS,"(0.25, 1)",3
0.05523807404303729,120,compression,LAIS,"(0.25, 1)",5
0.14740495222861133,120,compression,LAIS,"(0.25, 1)",11
0.0638855058434066,120,compression,LAIS,"(0.25, 1)",21
0.31943891409272707,120,compression,LAIS,"(0.25, 1)",50
0.07452387972429013,120,compression,LAIS,"(0.25, 1)",200
0.20149653167383916,120,compression,LAIS,"(0.25, 1)",3
0.39722352150322854,120,compression,LAIS,"(0.25, 1)",5
0.1803706619050093,120,compression,LAIS,"(0.25, 1)",11
0.15420868863932036,120,compression,LAIS,"(0.25, 1)",21
0.13823925396627795,120,compression,LAIS,"(0.25, 1)",50
0.16108794452971067,120,compression,LAIS,"(0.25, 1)",200
0.1271870464387105,120,compression,LAIS,"(0.25, 1)",3
0.27514189920403337,120,compression,LAIS,"(0.25, 1)",5
0.07626226868308086,120,compression,LAIS,"(0.25, 1)",11
0.11729094172668328,120,compression,LAIS,"(0.25, 1)",21
0.17273876290599074,120,compression,LAIS,"(0.25, 1)",50
0.08728926199043485,120,compression,LAIS,"(0.25, 1)",200
0.24114876833118642,120,compression,LAIS,"(0.25, 1)",3
0.22346417109080705,120,compression,LAIS,"(0.25, 1)",5
0.15069442987545614,120,compression,LAIS,"(0.25, 1)",11
0.09895536109330819,120,compression,LAIS,"(0.25, 1)",21
0.09451604044991972,120,compression,LAIS,"(0.25, 1)",50
0.11847222366575487,120,compression,LAIS,"(0.25, 1)",200
0.22652342079836219,120,compression,LAIS,"(0.25, 1)",3
0.1292632425721661,120,compression,LAIS,"(0.25, 1)",5
0.1706726499008206,120,compression,LAIS,"(0.25, 1)",11
0.2197859313610498,120,compression,LAIS,"(0.25, 1)",21
0.11058064868400094,120,compression,LAIS,"(0.25, 1)",50
0.08013242302021654,120,compression,LAIS,"(0.25, 1)",200
0.5011531997464007,120,compression,LAIS,"(0.25, 1)",3
0.208190639658548,120,compression,LAIS,"(0.25, 1)",5
0.7234067391270698,120,compression,LAIS,"(0.25, 1)",11
0.12769256436963827,120,compression,LAIS,"(0.25, 1)",21
0.1520643751724961,120,compression,LAIS,"(0.25, 1)",50
0.14536617139380884,120,compression,LAIS,"(0.25, 1)",200
0.10802361927291357,120,compression,LAIS,"(0.25, 1)",3
0.08708528988220943,120,compression,LAIS,"(0.25, 1)",5
0.14090257944222612,120,compression,LAIS,"(0.25, 1)",11
0.2953966254056649,120,compression,LAIS,"(0.25, 1)",21
0.07717048146182715,120,compression,LAIS,"(0.25, 1)",50
0.13417054700167458,120,compression,LAIS,"(0.25, 1)",200
0.2480383875909767,120,compression,LAIS,"(0.25, 1)",3
0.2555767586380262,120,compression,LAIS,"(0.25, 1)",5
0.19947122415122368,120,compression,LAIS,"(0.25, 1)",11
0.2659904717922007,120,compression,LAIS,"(0.25, 1)",21
0.07671382955601165,120,compression,LAIS,"(0.25, 1)",50
0.13515717126975263,120,compression,LAIS,"(0.25, 1)",200
0.16531338371858748,120,compression,LAIS,"(0.25, 1)",3
0.15331577977990807,120,compression,LAIS,"(0.25, 1)",5
0.06457559233166918,120,compression,LAIS,"(0.25, 1)",11
0.10103418657042278,120,compression,LAIS,"(0.25, 1)",21
0.17747183712542064,120,compression,LAIS,"(0.25, 1)",50
0.13485271445591168,120,compression,LAIS,"(0.25, 1)",200
0.28445142961169,120,compression,LAIS,"(0.25, 1)",3
0.14180479823811276,120,compression,LAIS,"(0.25, 1)",5
0.05566602098102731,120,compression,LAIS,"(0.25, 1)",11
0.18728884606417995,120,compression,LAIS,"(0.25, 1)",21
0.13274644200407482,120,compression,LAIS,"(0.25, 1)",50
0.2501221222169138,120,compression,LAIS,"(0.25, 1)",200
0.18249014263293928,120,compression,LAIS,"(0.25, 1)",3
0.1920138868050518,120,compression,LAIS,"(0.25, 1)",5
0.7909257220680175,120,compression,LAIS,"(0.25, 1)",11
0.1737063303885697,120,compression,LAIS,"(0.25, 1)",21
0.16723573360675478,120,compression,LAIS,"(0.25, 1)",50
0.2351623236134938,120,compression,LAIS,"(0.25, 1)",200
0.2108071390316227,120,compression,LAIS,"(0.25, 1)",3
0.06869867140404033,120,compression,LAIS,"(0.25, 1)",5
0.12929815937051609,120,compression,LAIS,"(0.25, 1)",11
0.1283297241866148,120,compression,LAIS,"(0.25, 1)",21
0.08388791004959231,120,compression,LAIS,"(0.25, 1)",50
0.12267668896791495,120,compression,LAIS,"(0.25, 1)",200
0.024929907948405817,120,compression,LAIS,"(0.25, 1)",3
0.09050373619301469,120,compression,LAIS,"(0.25, 1)",5
0.18617230921509081,120,compression,LAIS,"(0.25, 1)",11
0.1048267853321688,120,compression,LAIS,"(0.25, 1)",21
0.2346168347182358,120,compression,LAIS,"(0.25, 1)",50
0.09087931456253404,120,compression,LAIS,"(0.25, 1)",200
0.32927120339388083,120,compression,LAIS,"(0.25, 1)",3
0.0547973277265124,120,compression,LAIS,"(0.25, 1)",5
0.12932440615346358,120,compression,LAIS,"(0.25, 1)",11
0.10789609255621342,120,compression,LAIS,"(0.25, 1)",21
0.08323128251850542,120,compression,LAIS,"(0.25, 1)",50
0.2627179280011672,120,compression,LAIS,"(0.25, 1)",200
0.14663744859178998,120,compression,LAIS,"(0.25, 1)",3
0.09761356543784985,120,compression,LAIS,"(0.25, 1)",5
0.31346643568026467,120,compression,LAIS,"(0.25, 1)",11
0.12806118515669523,120,compression,LAIS,"(0.25, 1)",21
0.0793006675645477,120,compression,LAIS,"(0.25, 1)",50
0.15135024040906647,120,compression,LAIS,"(0.25, 1)",200
0.17651649273393918,120,compression,LAIS,"(0.25, 1)",3
0.298979066183137,120,compression,LAIS,"(0.25, 1)",5
0.15483241564141048,120,compression,LAIS,"(0.25, 1)",11
0.1816154999671144,120,compression,LAIS,"(0.25, 1)",21
0.15134163016858024,120,compression,LAIS,"(0.25, 1)",50
0.21613823692811057,120,compression,LAIS,"(0.25, 1)",200
0.23925673738205444,120,compression,LAIS,"(0.25, 1)",3
0.20200724266331171,120,compression,LAIS,"(0.25, 1)",5
0.21466835634414375,120,compression,LAIS,"(0.25, 1)",11
0.17290822239406628,120,compression,LAIS,"(0.25, 1)",21
0.3410597582491448,120,compression,LAIS,"(0.25, 1)",50
0.18049010866830284,120,compression,LAIS,"(0.25, 1)",200
0.06698471629483489,120,compression,LAIS,"(0.25, 1)",3
0.37758968603242254,120,compression,LAIS,"(0.25, 1)",5
0.0979190470600908,120,compression,LAIS,"(0.25, 1)",11
0.30014374492964285,120,compression,LAIS,"(0.25, 1)",21
0.0900249268425422,120,compression,LAIS,"(0.25, 1)",50
0.20414360124700134,120,compression,LAIS,"(0.25, 1)",200
0.19244569421061347,120,compression,LAIS,"(0.25, 1)",3
0.10848029799832164,120,compression,LAIS,"(0.25, 1)",5
0.16203312017402877,120,compression,LAIS,"(0.25, 1)",11
0.12109111866142183,120,compression,LAIS,"(0.25, 1)",21
0.28180500115869833,120,compression,LAIS,"(0.25, 1)",50
0.03248665035964451,120,compression,LAIS,"(0.25, 1)",200
0.20853885345185175,120,compression,LAIS,"(0.25, 1)",3
0.2097115333757312,120,compression,LAIS,"(0.25, 1)",5
0.08128127370543752,120,compression,LAIS,"(0.25, 1)",11
0.19640523131515844,120,compression,LAIS,"(0.25, 1)",21
0.10003287711155466,120,compression,LAIS,"(0.25, 1)",50
0.16226212592302636,120,compression,LAIS,"(0.25, 1)",200
0.21068183448622219,120,compression,LAIS,"(0.25, 1)",3
0.15812799030260674,120,compression,LAIS,"(0.25, 1)",5
0.28924882859059864,120,compression,LAIS,"(0.25, 1)",11
0.056610823474313635,120,compression,LAIS,"(0.25, 1)",21
0.1338288255387628,120,compression,LAIS,"(0.25, 1)",50
0.09498801193181357,120,compression,LAIS,"(0.25, 1)",200
0.22457042646327033,120,compression,LAIS,"(0.25, 1)",3
0.11081073905549244,120,compression,LAIS,"(0.25, 1)",5
0.08713866462504524,120,compression,LAIS,"(0.25, 1)",11
0.19147408729501558,120,compression,LAIS,"(0.25, 1)",21
0.1545236667771102,120,compression,LAIS,"(0.25, 1)",50
0.40208545681355956,120,compression,LAIS,"(0.25, 1)",200
0.12222515959910281,120,compression,LAIS,"(0.25, 1)",3
0.13480856537844854,120,compression,LAIS,"(0.25, 1)",5
0.36772972793473074,120,compression,LAIS,"(0.25, 1)",11
0.2669306708566503,120,compression,LAIS,"(0.25, 1)",21
0.1531704828148514,120,compression,LAIS,"(0.25, 1)",50
0.22928639832413045,120,compression,LAIS,"(0.25, 1)",200
0.18642087973985988,120,compression,LAIS,"(0.25, 1)",3
0.2342352002379596,120,compression,LAIS,"(0.25, 1)",5
0.4287524270438213,120,compression,LAIS,"(0.25, 1)",11
0.07919846115505065,120,compression,LAIS,"(0.25, 1)",21
0.3000259674875202,120,compression,LAIS,"(0.25, 1)",50
0.12312108235022659,120,compression,LAIS,"(0.25, 1)",200
0.17581172687140403,120,compression,LAIS,"(0.25, 1)",3
0.23591490226585882,120,compression,LAIS,"(0.25, 1)",5
0.10949078623391535,120,compression,LAIS,"(0.25, 1)",11
0.10199847303596736,120,compression,LAIS,"(0.25, 1)",21
0.06762364299372484,120,compression,LAIS,"(0.25, 1)",50
0.07972132960134112,120,compression,LAIS,"(0.25, 1)",200
0.11866532561245524,120,compression,LAIS,"(0.25, 1)",3
0.07592782794947975,120,compression,LAIS,"(0.25, 1)",5
0.17260228328228694,120,compression,LAIS,"(0.25, 1)",11
0.28701693689747776,120,compression,LAIS,"(0.25, 1)",21
0.17094935585962556,120,compression,LAIS,"(0.25, 1)",50
0.3422088906826598,120,compression,LAIS,"(0.25, 1)",200
0.1933689111615551,120,compression,LAIS,"(0.25, 1)",3
0.10014713811407065,120,compression,LAIS,"(0.25, 1)",5
0.08421741186389844,120,compression,LAIS,"(0.25, 1)",11
0.15275630521736033,120,compression,LAIS,"(0.25, 1)",21
0.16254513312484747,120,compression,LAIS,"(0.25, 1)",50
0.3942243335171149,120,compression,LAIS,"(0.25, 1)",200
0.11084700010571553,120,compression,LAIS,"(0.25, 1)",3
0.2734697963076737,120,compression,LAIS,"(0.25, 1)",5
0.13423848891988532,120,compression,LAIS,"(0.25, 1)",11
0.23368970046897544,120,compression,LAIS,"(0.25, 1)",21
0.16903773221610346,120,compression,LAIS,"(0.25, 1)",50
0.31278085235280795,120,compression,LAIS,"(0.25, 1)",200
0.25785491562369456,120,compression,LAIS,"(0.25, 1)",3
0.2856802593349461,120,compression,LAIS,"(0.25, 1)",5
0.17531353637400587,120,compression,LAIS,"(0.25, 1)",11
0.10621563857966013,120,compression,LAIS,"(0.25, 1)",21
0.24075410575603956,120,compression,LAIS,"(0.25, 1)",50
0.16549380411862588,120,compression,LAIS,"(0.25, 1)",200
0.11082659745802208,120,compression,LAIS,"(0.25, 1)",3
0.13507810628368225,120,compression,LAIS,"(0.25, 1)",5
0.13614686218503363,120,compression,LAIS,"(0.25, 1)",11
0.13893076980613225,120,compression,LAIS,"(0.25, 1)",21
0.08235315720687075,120,compression,LAIS,"(0.25, 1)",50
0.1694390029573563,120,compression,LAIS,"(0.25, 1)",200
0.08905360497840258,120,compression,LAIS,"(0.25, 1)",3
0.19038209274101167,120,compression,LAIS,"(0.25, 1)",5
0.29014344424320837,120,compression,LAIS,"(0.25, 1)",11
0.12021920139630789,120,compression,LAIS,"(0.25, 1)",21
0.3821717427308412,120,compression,LAIS,"(0.25, 1)",50
0.13348394272302833,120,compression,LAIS,"(0.25, 1)",200
0.24897770658094295,120,compression,LAIS,"(0.25, 1)",3
0.42587518903766697,120,compression,LAIS,"(0.25, 1)",5
0.5301806392067835,120,compression,LAIS,"(0.25, 1)",11
0.10592972427671961,120,compression,LAIS,"(0.25, 1)",21
0.33279197800166027,120,compression,LAIS,"(0.25, 1)",50
0.12310729941360363,120,compression,LAIS,"(0.25, 1)",200
0.13574428079459322,120,compression,LAIS,"(0.25, 1)",3
0.0691695311764827,120,compression,LAIS,"(0.25, 1)",5
0.472393141872522,120,compression,LAIS,"(0.25, 1)",11
0.10119013500692517,120,compression,LAIS,"(0.25, 1)",21
0.3824783736963058,120,compression,LAIS,"(0.25, 1)",50
0.2568936380028505,120,compression,LAIS,"(0.25, 1)",200
0.0779746848160292,120,compression,LAIS,"(0.25, 1)",3
0.3643003746680856,120,compression,LAIS,"(0.25, 1)",5
0.24349645733542968,120,compression,LAIS,"(0.25, 1)",11
0.06428162276225749,120,compression,LAIS,"(0.25, 1)",21
0.16965777804800392,120,compression,LAIS,"(0.25, 1)",50
0.22295911414383301,120,compression,LAIS,"(0.25, 1)",200
0.23522958308282577,120,compression,LAIS,"(0.25, 1)",3
0.1604075658445392,120,compression,LAIS,"(0.25, 1)",5
0.21631525319461992,120,compression,LAIS,"(0.25, 1)",11
0.1514698518839461,120,compression,LAIS,"(0.25, 1)",21
0.4855176044788453,120,compression,LAIS,"(0.25, 1)",50
0.09761850334166486,120,compression,LAIS,"(0.25, 1)",200
0.28247102136689517,120,compression,LAIS,"(0.25, 1)",3
0.1059519603092192,120,compression,LAIS,"(0.25, 1)",5
0.08856533608131203,120,compression,LAIS,"(0.25, 1)",11
0.25055867171819807,120,compression,LAIS,"(0.25, 1)",21
0.12584476762485736,120,compression,LAIS,"(0.25, 1)",50
0.18374945976226376,120,compression,LAIS,"(0.25, 1)",200
0.10201837714704028,120,compression,LAIS,"(0.25, 1)",3
0.21084385965707786,120,compression,LAIS,"(0.25, 1)",5
0.2608448257856952,120,compression,LAIS,"(0.25, 1)",11
0.1648251819946982,120,compression,LAIS,"(0.25, 1)",21
0.35819601542962054,120,compression,LAIS,"(0.25, 1)",50
0.2453599315393343,120,compression,LAIS,"(0.25, 1)",200
0.1932388450869083,120,compression,LAIS,"(0.25, 1)",3
0.2734209851962911,120,compression,LAIS,"(0.25, 1)",5
0.11374336995716106,120,compression,LAIS,"(0.25, 1)",11
0.16261308519502746,120,compression,LAIS,"(0.25, 1)",21
0.20858348834505733,120,compression,LAIS,"(0.25, 1)",50
0.14499054949655682,120,compression,LAIS,"(0.25, 1)",200
0.23144449454939978,120,compression,LAIS,"(0.25, 1)",3
0.15820284550614278,120,compression,LAIS,"(0.25, 1)",5
0.11671799611260232,120,compression,LAIS,"(0.25, 1)",11
0.10096503005643413,120,compression,LAIS,"(0.25, 1)",21
0.21561928604768804,120,compression,LAIS,"(0.25, 1)",50
0.4509218927850494,120,compression,LAIS,"(0.25, 1)",200
0.12718866753737088,120,compression,LAIS,"(0.25, 1)",3
0.168144152408434,120,compression,LAIS,"(0.25, 1)",5
0.1817125549707144,120,compression,LAIS,"(0.25, 1)",11
0.2468498117462417,120,compression,LAIS,"(0.25, 1)",21
0.115119161143636,120,compression,LAIS,"(0.25, 1)",50
0.09204018738034417,120,compression,LAIS,"(0.25, 1)",200
0.577320561683983,120,compression,LAIS,"(0.25, 1)",3
0.29889835812889654,120,compression,LAIS,"(0.25, 1)",5
0.11999970146241905,120,compression,LAIS,"(0.25, 1)",11
0.2425048527373081,120,compression,LAIS,"(0.25, 1)",21
0.08103120578897136,120,compression,LAIS,"(0.25, 1)",50
0.13663320510035906,120,compression,LAIS,"(0.25, 1)",200
0.2766580102687749,120,compression,LAIS,"(0.25, 1)",3
0.1965023131250904,120,compression,LAIS,"(0.25, 1)",5
0.44680736832338486,120,compression,LAIS,"(0.25, 1)",11
0.11117987355098373,120,compression,LAIS,"(0.25, 1)",21
0.24706727223558497,120,compression,LAIS,"(0.25, 1)",50
0.16237819833407305,120,compression,LAIS,"(0.25, 1)",200
0.36728910980028634,120,compression,LAIS,"(0.25, 1)",3
0.22248804971240216,120,compression,LAIS,"(0.25, 1)",5
0.21677291837456938,120,compression,LAIS,"(0.25, 1)",11
0.15653360243822395,120,compression,LAIS,"(0.25, 1)",21
0.25770672526500127,120,compression,LAIS,"(0.25, 1)",50
0.08331044275326019,120,compression,LAIS,"(0.25, 1)",200
0.229784334880225,120,compression,LAIS,"(0.25, 1)",3
0.18318657088072862,120,compression,LAIS,"(0.25, 1)",5
0.3919649004245712,120,compression,LAIS,"(0.25, 1)",11
0.24162456122293943,120,compression,LAIS,"(0.25, 1)",21
0.3016899771119234,120,compression,LAIS,"(0.25, 1)",50
0.07759706734016088,120,compression,LAIS,"(0.25, 1)",200
0.09198920659925842,120,compression,LAIS,"(0.25, 1)",3
0.16411751280165676,120,compression,LAIS,"(0.25, 1)",5
0.12420480072452773,120,compression,LAIS,"(0.25, 1)",11
0.05374369868292221,120,compression,LAIS,"(0.25, 1)",21
0.13743466765273168,120,compression,LAIS,"(0.25, 1)",50
0.1434506415494335,120,compression,LAIS,"(0.25, 1)",200
0.23019326878327667,120,compression,LAIS,"(0.25, 1)",3
0.21114309145594348,120,compression,LAIS,"(0.25, 1)",5
0.13216445909583463,120,compression,LAIS,"(0.25, 1)",11
0.15024305278165673,120,compression,LAIS,"(0.25, 1)",21
0.23985486390662286,120,compression,LAIS,"(0.25, 1)",50
0.10651962086485756,120,compression,LAIS,"(0.25, 1)",200
0.22503808698972647,120,compression,LAIS,"(0.25, 1)",3
0.29444843038891866,120,compression,LAIS,"(0.25, 1)",5
0.2102549764188078,120,compression,LAIS,"(0.25, 1)",11
0.08175377159376565,120,compression,LAIS,"(0.25, 1)",21
0.05700847240338758,120,compression,LAIS,"(0.25, 1)",50
0.2826187294241127,120,compression,LAIS,"(0.25, 1)",200
0.1328996647333093,120,compression,LAIS,"(0.25, 1)",3
0.1147567817563266,120,compression,LAIS,"(0.25, 1)",5
0.11698962937532623,120,compression,LAIS,"(0.25, 1)",11
0.15188318342939294,120,compression,LAIS,"(0.25, 1)",21
0.2266110671617362,120,compression,LAIS,"(0.25, 1)",50
0.13280590791742986,120,compression,LAIS,"(0.25, 1)",200
0.12330313064243803,120,compression,LAIS,"(0.25, 1)",3
0.16460100259053037,120,compression,LAIS,"(0.25, 1)",5
0.08299814021842863,120,compression,LAIS,"(0.25, 1)",11
0.6244643629582084,120,compression,LAIS,"(0.25, 1)",21
0.07257588337637388,120,compression,LAIS,"(0.25, 1)",50
0.10622890126133462,120,compression,LAIS,"(0.25, 1)",200
0.18831708225643748,120,compression,LAIS,"(0.25, 1)",3
0.1610308939836351,120,compression,LAIS,"(0.25, 1)",5
0.2900877516952263,120,compression,LAIS,"(0.25, 1)",11
0.16986199062380236,120,compression,LAIS,"(0.25, 1)",21
0.49974183399584576,120,compression,LAIS,"(0.25, 1)",50
0.15436721516179236,120,compression,LAIS,"(0.25, 1)",200
0.24036182337830575,120,compression,LAIS,"(0.25, 1)",3
0.1004117821876624,120,compression,LAIS,"(0.25, 1)",5
0.26320067145123016,120,compression,LAIS,"(0.25, 1)",11
0.12408162659612883,120,compression,LAIS,"(0.25, 1)",21
0.1959778483232002,120,compression,LAIS,"(0.25, 1)",50
0.1085208219462868,120,compression,LAIS,"(0.25, 1)",200
0.1783134718336003,120,compression,LAIS,"(0.25, 1)",3
0.18944399041430332,120,compression,LAIS,"(0.25, 1)",5
0.321062758628767,120,compression,LAIS,"(0.25, 1)",11
0.06093076024822732,120,compression,LAIS,"(0.25, 1)",21
0.23974557307592076,120,compression,LAIS,"(0.25, 1)",50
0.17877640332922798,120,compression,LAIS,"(0.25, 1)",200
0.11053653818787534,120,compression,LAIS,"(0.25, 1)",3
0.05697153471702217,120,compression,LAIS,"(0.25, 1)",5
0.08935322661289105,120,compression,LAIS,"(0.25, 1)",11
0.10028834343733735,120,compression,LAIS,"(0.25, 1)",21
0.12479837248324425,120,compression,LAIS,"(0.25, 1)",50
0.21537703482953585,120,compression,LAIS,"(0.25, 1)",200
