Errors,Epochs,Denominator,Algorithm,Parameters,Clusters
0.2586070445448033,300,compression,LAIS,"(0.25, 1)",3
0.09593025339408827,300,compression,LAIS,"(0.25, 1)",21
0.36508982601839196,300,compression,LAIS,"(0.25, 1)",50
0.08337464484372441,300,compression,LAIS,"(0.25, 1)",200
0.42571948345229876,300,compression,LAIS,"(0.25, 1)",3
0.053478012330061865,300,compression,LAIS,"(0.25, 1)",21
0.32042705796090465,300,compression,LAIS,"(0.25, 1)",50
0.1786375512101444,300,compression,LAIS,"(0.25, 1)",200
0.11052569015134239,300,compression,LAIS,"(0.25, 1)",3
0.13605987555628665,300,compression,LAIS,"(0.25, 1)",21
0.2217652415222156,300,compression,LAIS,"(0.25, 1)",50
0.11299967260075006,300,compression,LAIS,"(0.25, 1)",200
0.11970281550094856,300,compression,LAIS,"(0.25, 1)",3
0.08914831120652696,300,compression,LAIS,"(0.25, 1)",21
0.1742586508502399,300,compression,LAIS,"(0.25, 1)",50
0.5717415502727397,300,compression,LAIS,"(0.25, 1)",200
0.09658681844640862,300,compression,LAIS,"(0.25, 1)",3
0.6483534310537495,300,compression,LAIS,"(0.25, 1)",21
0.26602935542737083,300,compression,LAIS,"(0.25, 1)",50
0.4198299922185231,300,compression,LAIS,"(0.25, 1)",200
0.27044903932544273,300,compression,LAIS,"(0.25, 1)",3
0.14113453263038345,300,compression,LAIS,"(0.25, 1)",21
0.29522249417971136,300,compression,LAIS,"(0.25, 1)",50
0.05733584968674248,300,compression,LAIS,"(0.25, 1)",200
0.2523173603217795,300,compression,LAIS,"(0.25, 1)",3
0.2932426552577294,300,compression,LAIS,"(0.25, 1)",21
0.08051051115409029,300,compression,LAIS,"(0.25, 1)",50
0.21198069890840737,300,compression,LAIS,"(0.25, 1)",200
0.6102847561623311,300,compression,LAIS,"(0.25, 1)",3
0.123463609616734,300,compression,LAIS,"(0.25, 1)",21
1.855431843094778,300,compression,LAIS,"(0.25, 1)",50
0.08436326096827007,300,compression,LAIS,"(0.25, 1)",200
0.17058142803131943,300,compression,LAIS,"(0.25, 1)",3
0.38350771656392807,300,compression,LAIS,"(0.25, 1)",21
0.28337368930471485,300,compression,LAIS,"(0.25, 1)",50
0.24131560187707257,300,compression,LAIS,"(0.25, 1)",200
0.19774529081400458,300,compression,LAIS,"(0.25, 1)",3
0.30090596785774876,300,compression,LAIS,"(0.25, 1)",21
0.25848079482302294,300,compression,LAIS,"(0.25, 1)",50
0.28598305645046496,300,compression,LAIS,"(0.25, 1)",200
0.1722466275852995,300,compression,LAIS,"(0.25, 1)",3
0.34625176458068685,300,compression,LAIS,"(0.25, 1)",21
0.09416426783656487,300,compression,LAIS,"(0.25, 1)",50
0.03533658377113382,300,compression,LAIS,"(0.25, 1)",200
0.15252833616038905,300,compression,LAIS,"(0.25, 1)",3
0.3046549485475233,300,compression,LAIS,"(0.25, 1)",21
0.12092200285975363,300,compression,LAIS,"(0.25, 1)",50
0.18953626177359353,300,compression,LAIS,"(0.25, 1)",200
0.16274116225916913,300,compression,LAIS,"(0.25, 1)",3
0.37234337524348315,300,compression,LAIS,"(0.25, 1)",21
0.17644039168952955,300,compression,LAIS,"(0.25, 1)",50
0.11591995454829926,300,compression,LAIS,"(0.25, 1)",200
0.19596600466054426,300,compression,LAIS,"(0.25, 1)",3
0.11174595114067717,300,compression,LAIS,"(0.25, 1)",21
0.18282613662229433,300,compression,LAIS,"(0.25, 1)",50
0.1717354442101183,300,compression,LAIS,"(0.25, 1)",200
0.1183635594045469,300,compression,LAIS,"(0.25, 1)",3
0.13524671611542086,300,compression,LAIS,"(0.25, 1)",21
0.2599553248214428,300,compression,LAIS,"(0.25, 1)",50
0.1571895432758314,300,compression,LAIS,"(0.25, 1)",200
0.14827775622463374,300,compression,LAIS,"(0.25, 1)",3
0.1525115441426908,300,compression,LAIS,"(0.25, 1)",21
0.09777108435127295,300,compression,LAIS,"(0.25, 1)",50
1.26353444130468,300,compression,LAIS,"(0.25, 1)",200
0.09381538294573048,300,compression,LAIS,"(0.25, 1)",3
0.20212665688670145,300,compression,LAIS,"(0.25, 1)",21
0.045292192907611994,300,compression,LAIS,"(0.25, 1)",50
0.16018981292337425,300,compression,LAIS,"(0.25, 1)",200
0.1681467615013889,300,compression,LAIS,"(0.25, 1)",3
0.14841490330650026,300,compression,LAIS,"(0.25, 1)",21
0.09387568956236132,300,compression,LAIS,"(0.25, 1)",50
0.2157762424933908,300,compression,LAIS,"(0.25, 1)",200
0.020944691271350634,300,compression,LAIS,"(0.25, 1)",3
0.47943885666828906,300,compression,LAIS,"(0.25, 1)",21
0.3017266676917153,300,compression,LAIS,"(0.25, 1)",50
0.6873676415474328,300,compression,LAIS,"(0.25, 1)",200
0.16875635647354303,300,compression,LAIS,"(0.25, 1)",3
0.14274930435556726,300,compression,LAIS,"(0.25, 1)",21
0.17749039026483446,300,compression,LAIS,"(0.25, 1)",50
0.1417769903514262,300,compression,LAIS,"(0.25, 1)",200
0.21302696952526073,300,compression,LAIS,"(0.25, 1)",3
0.26258596312846344,300,compression,LAIS,"(0.25, 1)",21
0.24411465265719898,300,compression,LAIS,"(0.25, 1)",50
0.1343151587355748,300,compression,LAIS,"(0.25, 1)",200
0.2233676727948617,300,compression,LAIS,"(0.25, 1)",3
0.07167738850924699,300,compression,LAIS,"(0.25, 1)",21
0.06819462638070264,300,compression,LAIS,"(0.25, 1)",50
0.0833698988073456,300,compression,LAIS,"(0.25, 1)",200
0.8079567183383117,300,compression,LAIS,"(0.25, 1)",3
0.20959805580806296,300,compression,LAIS,"(0.25, 1)",21
0.25315444351701516,300,compression,LAIS,"(0.25, 1)",50
0.10016578287665232,300,compression,LAIS,"(0.25, 1)",200
0.10658918543468912,300,compression,LAIS,"(0.25, 1)",3
0.23857202986727097,300,compression,LAIS,"(0.25, 1)",21
0.5687519370109888,300,compression,LAIS,"(0.25, 1)",50
0.17343783020837517,300,compression,LAIS,"(0.25, 1)",200
0.48971052845195057,300,compression,LAIS,"(0.25, 1)",3
0.23856564473553515,300,compression,LAIS,"(0.25, 1)",21
0.16534481641813867,300,compression,LAIS,"(0.25, 1)",50
0.6342763005654004,300,compression,LAIS,"(0.25, 1)",200
0.20304080829944957,300,compression,LAIS,"(0.25, 1)",3
0.0991600698569434,300,compression,LAIS,"(0.25, 1)",21
0.12455148893347597,300,compression,LAIS,"(0.25, 1)",50
0.38027000196064414,300,compression,LAIS,"(0.25, 1)",200
0.33147305975786734,300,compression,LAIS,"(0.25, 1)",3
0.1570246412415867,300,compression,LAIS,"(0.25, 1)",21
